method,source,source_label,source_role,target,target_label,target_role,rank,score,source_context,target_context
vector,TG:P0021:led,Direct powering of commercial LED lights,application,TG:P0021:array,4 × 12 alternating p-type/n-type DTGC generator array,material_entity,3,0.9551552534103394,"Scaling up this technology, we demonstrate a modular thermoelectric generator comprising a 4 x 12 array of alternating p-type and n-type DTGCs, capable of delivering an output voltage exceeding 11.3 V at Delta T = 20 K, sufficient to directly power commercial LED lights and electronic displays.","Scaling up this technology, we demonstrate a modular thermoelectric generator comprising a 4 x 12 array of alternating p-type and n-type DTGCs, capable of delivering an output voltage exceeding 11.3 V at Delta T = 20 K, sufficient to directly power commercial LED lights and electronic displays."
vector,TG:P0021:led,Direct powering of commercial LED lights,application,TG:P0027:led,Direct LED powering without an additional voltage booster,application,4,0.8979119658470154,"Scaling up this technology, we demonstrate a modular thermoelectric generator comprising a 4 x 12 array of alternating p-type and n-type DTGCs, capable of delivering an output voltage exceeding 11.3 V at Delta T = 20 K, sufficient to directly power commercial LED lights and electronic displays.","Furthermore, a prototype wearable thermoelectric generator (TEG) with an output voltage of 1.6 V under a temperature difference ( D T ) of 9 degrees C is able to power an LED directly without requiring an additional voltage booster."
vector,TG:P0021:led,Direct powering of commercial LED lights,application,TG:P0027:voltage,Output voltage of 1.6 V,performance_function,5,0.880691409111023,"Scaling up this technology, we demonstrate a modular thermoelectric generator comprising a 4 x 12 array of alternating p-type and n-type DTGCs, capable of delivering an output voltage exceeding 11.3 V at Delta T = 20 K, sufficient to directly power commercial LED lights and electronic displays.","Furthermore, a prototype wearable thermoelectric generator (TEG) with an output voltage of 1.6 V under a temperature difference ( D T ) of 9 degrees C is able to power an LED directly without requiring an additional voltage booster."
vector,TG:P0021:led,Direct powering of commercial LED lights,application,TG:P0039:led,Directly powering five green LEDs,application,6,0.878998875617981,"Scaling up this technology, we demonstrate a modular thermoelectric generator comprising a 4 x 12 array of alternating p-type and n-type DTGCs, capable of delivering an output voltage exceeding 11.3 V at Delta T = 20 K, sufficient to directly power commercial LED lights and electronic displays.","As a wearable device, a STHTC array device has been demonstrated to directly light up five green LEDs by simulating harvesting low-grade human thermal energy."
vector,TG:P0021:led,Direct powering of commercial LED lights,application,TG:P0027:teg,Prototype wearable thermoelectric generator,material_entity,7,0.8788303136825562,"Scaling up this technology, we demonstrate a modular thermoelectric generator comprising a 4 x 12 array of alternating p-type and n-type DTGCs, capable of delivering an output voltage exceeding 11.3 V at Delta T = 20 K, sufficient to directly power commercial LED lights and electronic displays.","Furthermore, a prototype wearable thermoelectric generator (TEG) with an output voltage of 1.6 V under a temperature difference ( D T ) of 9 degrees C is able to power an LED directly without requiring an additional voltage booster."
vector,TG:P0021:led,Direct powering of commercial LED lights,application,TG:P0200:app,"Direct power for electronic calculators, thermohydrometers, fans and LEDs",application,8,0.8782909512519836,"Scaling up this technology, we demonstrate a modular thermoelectric generator comprising a 4 x 12 array of alternating p-type and n-type DTGCs, capable of delivering an output voltage exceeding 11.3 V at Delta T = 20 K, sufficient to directly power commercial LED lights and electronic displays.","Further connecting 15 units of BC-GTCs, the output voltage of 3.35 V can be obtained at a temperature gradient of 65 K, which can directly power electronic devices such as electronic calculators, thermohydrometers, fans, and light-emitting diodes (LEDs)."
vector,TG:P0021:led,Direct powering of commercial LED lights,application,TG:P0024:electricity,Electricity generation from sunlight,application,9,0.8721265196800232,"Scaling up this technology, we demonstrate a modular thermoelectric generator comprising a 4 x 12 array of alternating p-type and n-type DTGCs, capable of delivering an output voltage exceeding 11.3 V at Delta T = 20 K, sufficient to directly power commercial LED lights and electronic displays.","In this work, a solar-thermal-driven liquid thermogalvanic generator (SLTG) that generates electricity from sunlight by synergistically integrating thermally sensitive enhanced TGCs with spectrally selective solar absorbers in an innovative design is proposed and designed for the first time."
vector,TG:P0021:led,Direct powering of commercial LED lights,application,TG:P0048:electricity,Steady electricity generation,performance_function,10,0.8634889125823975,"Scaling up this technology, we demonstrate a modular thermoelectric generator comprising a 4 x 12 array of alternating p-type and n-type DTGCs, capable of delivering an output voltage exceeding 11.3 V at Delta T = 20 K, sufficient to directly power commercial LED lights and electronic displays.","The thermo-electric performance of BC-TGCs was investigated thoroughly, which could generate steady electricity under a small temperature gradient in a wide working range of-50 to 50 degrees C."
vector,TG:P0056:conversion,Record-high thermoelectric conversion performance,performance_function,TG:P0056:cell,Aqueous ferri/ferrocyanide TGC,material_entity,1,0.967867910861969,"Herein, record-high thermoelectric conversion performances are achieved in the aqueous ferri/ferrocyanide ([Fe(CN)6]3-/[Fe(CN)6]4-) based TGC by using the electrode of cobaltous oxide nanowires array on carbon cloth fiber.","Herein, record-high thermoelectric conversion performances are achieved in the aqueous ferri/ferrocyanide ([Fe(CN)6]3-/[Fe(CN)6]4-) based TGC by using the electrode of cobaltous oxide nanowires array on carbon cloth fiber."
vector,TG:P0056:conversion,Record-high thermoelectric conversion performance,performance_function,TG:P0056:initial,CoO nanowire array electrode on carbon cloth fiber,material_entity,2,0.9476205706596375,"Herein, record-high thermoelectric conversion performances are achieved in the aqueous ferri/ferrocyanide ([Fe(CN)6]3-/[Fe(CN)6]4-) based TGC by using the electrode of cobaltous oxide nanowires array on carbon cloth fiber.","Herein, record-high thermoelectric conversion performances are achieved in the aqueous ferri/ferrocyanide ([Fe(CN)6]3-/[Fe(CN)6]4-) based TGC by using the electrode of cobaltous oxide nanowires array on carbon cloth fiber."
vector,TG:P0056:conversion,Record-high thermoelectric conversion performance,performance_function,TG:P0064:te,Outstanding thermoelectric performance,performance_function,3,0.9080424308776855,"Herein, record-high thermoelectric conversion performances are achieved in the aqueous ferri/ferrocyanide ([Fe(CN)6]3-/[Fe(CN)6]4-) based TGC by using the electrode of cobaltous oxide nanowires array on carbon cloth fiber.","We have manufactured a conformal thermogalvanic generator with Fe2+/Fe3+ electrolyte-based hydrogel and MWCNT (Multi-walled Carbon Nanotubes)-based electrodes, which presents not only outstanding thermoelectric performance but also perfect flexibility and stretchability."
vector,TG:P0056:conversion,Record-high thermoelectric conversion performance,performance_function,TG:P0180:n4,High thermal-electrical conversion performance,performance_function,4,0.90046226978302,"Herein, record-high thermoelectric conversion performances are achieved in the aqueous ferri/ferrocyanide ([Fe(CN)6]3-/[Fe(CN)6]4-) based TGC by using the electrode of cobaltous oxide nanowires array on carbon cloth fiber.","Here, we report an ionic thermoelectric (i-TE) material based on polyacrylamide (PAM) carboxymethyl cellulose (CMC) double network gel substrate with flexible and high thermal-electrical conversion properties."
vector,TG:P0056:conversion,Record-high thermoelectric conversion performance,performance_function,TG:P0067:te,Moderate thermoelectric performance,performance_function,5,0.8944270014762878,"Herein, record-high thermoelectric conversion performances are achieved in the aqueous ferri/ferrocyanide ([Fe(CN)6]3-/[Fe(CN)6]4-) based TGC by using the electrode of cobaltous oxide nanowires array on carbon cloth fiber.","To avoid the frangibility and complex preparation of traditional thermoelectric materials, we fabricated a gel electrolyte-based thermogalvanic generator with Fe3+/Fe2+ as a redox pair, which presents not only moderate thermoelectric performance but also excellent flexibility."
vector,TG:P0056:conversion,Record-high thermoelectric conversion performance,performance_function,TG:P0109:n4,Accelerated thermoelectric conversion,performance_function,6,0.8930701017379761,"Herein, record-high thermoelectric conversion performances are achieved in the aqueous ferri/ferrocyanide ([Fe(CN)6]3-/[Fe(CN)6]4-) based TGC by using the electrode of cobaltous oxide nanowires array on carbon cloth fiber.",Here we report a new design of TGC that can disentangle such a dilemma and thus accelerate the thermoelectric conversion.
