article_role,assertion,claim_id,claim_scope,conditions,context_quotes,decision_source,doi,domain,evidence_spans,id,joint_factor_local_resolution,joint_factor_raw_values,joint_factors,modality,modality_evidence,modality_spans,note,object,object_id,object_role,paper_id,paper_input_hash,paper_title,predicate,quote,relation_id,review_reason,review_status,scope,source,status,subject,subject_id,subject_role,target,year
research,author_claim,iTE:P0632:r007,own_work,"Low-temperature side, up to the thermal-conductivity minimum; threshold temperatures not specified.","[""Thermal conductivity of RCoO3 decreased up to certain temperatures and then increased again. "",""Thermal conductivity of RCoO3 decreased with increasing temperature, and at same temperature it increased with decreasing ionic radii of the rare earth elements on the low-temperature side. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.jallcom.2009.04.100,iTE,"[{""start"":0,""end"":216},{""start"":563,""end"":656},{""start"":862,""end"":1052}]",r007,,,[],experimental,"[""Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ""]","[{""start"":0,""end"":216}]",,RCoO3 thermal conductivity,P0632:k,quantity,P0632,f6572fb9acf44ac426bca6deb490611687ff4eb3eae9be9f9d60d4279bac0bd8,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",decreases,"Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ",P0632:r007,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C426670f3c44c3b,accepted,Increasing temperature,P0632:temp,condition,iTE:C1372544db343ae,2009
research,author_claim,iTE:P0632:r008,own_work,"High-temperature side, above the thermal-conductivity minimum.","[""Thermal conductivity of RCoO3 decreased up to certain temperatures and then increased again. "",""Thermal conductivity of RCoO3 decreased with increasing temperature, and at same temperature it increased with decreasing ionic radii of the rare earth elements on the low-temperature side. "",""On the other hand, on the high-temperature side, these dependencies were completely opposite. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.jallcom.2009.04.100,iTE,"[{""start"":0,""end"":216},{""start"":563,""end"":656},{""start"":862,""end"":1052},{""start"":1052,""end"":1146}]",r008,,,[],experimental,"[""Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ""]","[{""start"":0,""end"":216}]",,RCoO3 thermal conductivity,P0632:k,quantity,P0632,f6572fb9acf44ac426bca6deb490611687ff4eb3eae9be9f9d60d4279bac0bd8,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",increases,"Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ",P0632:r008,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C426670f3c44c3b,accepted,Increasing temperature,P0632:temp,condition,iTE:C1372544db343ae,2009
research,hypothesis,iTE:P0632:r009,own_work,Above the temperature of minimum thermal conductivity in RCoO3.,[],"{""response_path"":""runs/repair_016/response.json"",""response_sha256"":""3da6510092336eff0a64ad94146dfb7214b233c09b6c83c592d3d14cf7e59878"",""input_sha256"":""357e5fcbf8ecce979debc8469a5060f576a865a9e6c2fc527838315af18aa011"",""model"":""gpt-6-astra"",""job_id"":""repair_016"",""action"":""keep""}",10.1016/j.jallcom.2009.04.100,iTE,"[{""start"":656,""end"":862}]",r009,,,[],unspecified,[],[],Source wording 'contribution of carrier component on phonon conduction' leaves the transport interpretation unresolved.,RCoO3 thermal conductivity,P0632:k,quantity,P0632,f6572fb9acf44ac426bca6deb490611687ff4eb3eae9be9f9d60d4279bac0bd8,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",is_proposed_to_explain_increase_in,The increase above the temperature at which the thermal conductivity reached the minimum value was considered due to the contribution of carrier component on phonon conduction in the present RCoO3 Systems. ,P0632:r009,,model_reviewed_supported_single_pass,intrinsic_material_mechanism,iTE:C30a566fd3f21f4,accepted,Carrier-component contribution on phonon conduction,P0632:carrier,mechanism_process,iTE:C1372544db343ae,2009
research,author_claim,iTE:P0632:r010,own_work,At the same temperature on the low-temperature side.,"[""Thermal conductivity of RCoO3 decreased with increasing temperature, and at same temperature it increased with decreasing ionic radii of the rare earth elements on the low-temperature side. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.jallcom.2009.04.100,iTE,"[{""start"":0,""end"":216},{""start"":862,""end"":1052}]",r010,,,[],experimental,"[""Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ""]","[{""start"":0,""end"":216}]",,RCoO3 thermal conductivity,P0632:k,quantity,P0632,f6572fb9acf44ac426bca6deb490611687ff4eb3eae9be9f9d60d4279bac0bd8,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",increases,"Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ",P0632:r010,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C11e6113224c4ec,accepted,Decreasing rare-earth cation ionic radius,P0632:radius,condition,iTE:C1372544db343ae,2009
research,author_claim,iTE:P0632:r011,own_work,At the same temperature on the high-temperature side; dependencies opposite to the low-temperature side.,"[""Thermal conductivity of RCoO3 decreased with increasing temperature, and at same temperature it increased with decreasing ionic radii of the rare earth elements on the low-temperature side. "",""On the other hand, on the high-temperature side, these dependencies were completely opposite. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.jallcom.2009.04.100,iTE,"[{""start"":0,""end"":216},{""start"":862,""end"":1052},{""start"":1052,""end"":1146}]",r011,,,[],experimental,"[""Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ""]","[{""start"":0,""end"":216}]",,RCoO3 thermal conductivity,P0632:k,quantity,P0632,f6572fb9acf44ac426bca6deb490611687ff4eb3eae9be9f9d60d4279bac0bd8,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",decreases,"Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ",P0632:r011,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C11e6113224c4ec,accepted,Decreasing rare-earth cation ionic radius,P0632:radius,condition,iTE:C1372544db343ae,2009
research,author_claim,iTE:P0632:r012,own_work,Up to 673 K.,"[""The figure of merit (Z) of RCoO3 increased with increasing temperature up to 673 K and then decreased for NdCoO3 and PrCoO3, while the Z value of DyCoO3 still increased. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.jallcom.2009.04.100,iTE,"[{""start"":0,""end"":216},{""start"":1146,""end"":1316}]",r012,,,[],experimental,"[""Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ""]","[{""start"":0,""end"":216}]",,Figure of merit Z of NdCoO3 and PrCoO3,P0632:znp,quantity,P0632,f6572fb9acf44ac426bca6deb490611687ff4eb3eae9be9f9d60d4279bac0bd8,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",increases,"Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ",P0632:r012,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C426670f3c44c3b,accepted,Increasing temperature,P0632:temp,condition,iTE:C8d3c9c815302d7,2009
research,author_claim,iTE:P0632:r013,own_work,"Above 673 K, within evaluation up to 873 K.","[""The figure of merit (Z) of RCoO3 increased with increasing temperature up to 673 K and then decreased for NdCoO3 and PrCoO3, while the Z value of DyCoO3 still increased. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.jallcom.2009.04.100,iTE,"[{""start"":0,""end"":216},{""start"":1146,""end"":1316}]",r013,,,[],experimental,"[""Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ""]","[{""start"":0,""end"":216}]",,Figure of merit Z of NdCoO3 and PrCoO3,P0632:znp,quantity,P0632,f6572fb9acf44ac426bca6deb490611687ff4eb3eae9be9f9d60d4279bac0bd8,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",decreases,"Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ",P0632:r013,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C426670f3c44c3b,accepted,Increasing temperature,P0632:temp,condition,iTE:C8d3c9c815302d7,2009
research,author_claim,iTE:P0632:r014,own_work,"DyCoO3 continues increasing beyond 673 K, unlike NdCoO3 and PrCoO3; evaluation up to 873 K.","[""The figure of merit (Z) of RCoO3 increased with increasing temperature up to 673 K and then decreased for NdCoO3 and PrCoO3, while the Z value of DyCoO3 still increased. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.jallcom.2009.04.100,iTE,"[{""start"":0,""end"":216},{""start"":1146,""end"":1316}]",r014,,,[],experimental,"[""Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ""]","[{""start"":0,""end"":216}]",,Figure of merit Z of DyCoO3,P0632:zdy,quantity,P0632,f6572fb9acf44ac426bca6deb490611687ff4eb3eae9be9f9d60d4279bac0bd8,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",continues_to_increase,"Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ",P0632:r014,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:C426670f3c44c3b,accepted,Increasing temperature,P0632:temp,condition,iTE:C600d16aec3f05a,2009
research,author_claim,iTE:P0632:r015,own_work,At 873 K; highest among the investigated RCoO3 systems.,"[""TbCoO3 and DyCoO3 showed the highest dimensionless figure of merit, ZT = 0.05 at 873 K in the present RCoO3 systems. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1016/j.jallcom.2009.04.100,iTE,"[{""start"":0,""end"":216},{""start"":1316,""end"":1433}]",r015,,,[],experimental,"[""Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ""]","[{""start"":0,""end"":216}]",,Dimensionless figure of merit ZT = 0.05,P0632:zt,performance_function,P0632,f6572fb9acf44ac426bca6deb490611687ff4eb3eae9be9f9d60d4279bac0bd8,"Influence of ionic sizes of rare earths on thermoelectric properties of perovskite-type rare earth cobalt oxides RCoO3 (R = Pr, Nd, Tb, Dy)",achieves,"Perovskite-type rare earth cobalt oxide RCoO3 (R = Pr, Nd, Tb, Dy) ceramics were prepared by reaction sintering of corresponding metal oxide powders, and their thermoelectric performances were evaluated up to 873 K. ",P0632:r015,,not_targeted_by_full_audit_v1,intrinsic_material_mechanism,iTE:Cc0231926f0c8bf,accepted,TbCoO3 and DyCoO3,P0632:td,material_entity,iTE:Ce39d9c60b29168,2009
research,author_claim,iTE:P0633:r001,own_work,Above room temperature; classical molecular dynamics simulations and first-principles computational methods.,[],"{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1103/PhysRevMaterials.4.015403,iTE,"[{""start"":0,""end"":218}]",r001,,,[],computational,"[""We predict the existence of large barocaloric effects above room temperature in the thermoelectric fast-ion conductor Cu2Se by using classical molecular dynamics simulations and first-principles computational methods. ""]","[{""start"":0,""end"":218}]",,Large barocaloric effects,P0633:bc,performance_function,P0633,0564ccc5f90186bb23abc599ef9452da1656f93e7894ebe2c06b2c11dc23fb20,Large barocaloric effects in thermoelectric superionic materials,is_predicted_to_exhibit,We predict the existence of large barocaloric effects above room temperature in the thermoelectric fast-ion conductor Cu2Se by using classical molecular dynamics simulations and first-principles computational methods. ,P0633:r001,,not_targeted_by_full_audit_v1,thermodynamics,iTE:Ced9b5d9333c8c9,accepted,Thermoelectric fast-ion conductor Cu2Se,P0633:cu,material_entity,iTE:C3cc46802fa3545,2020
research,author_claim,iTE:P0633:r002,own_work,Cu2Se at 400–700 K; computational prediction.,"[""A hydrostatic pressure of 1 GPa induces large isothermal entropy changes of vertical bar Delta S vertical bar similar to 15-45 J kg(-1) K-1 and adiabatic temperature shifts of vertical bar Delta T vertical bar similar to 10 K in the temperature interval 400 <= T <= 700 K. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1103/PhysRevMaterials.4.015403,iTE,"[{""start"":0,""end"":218},{""start"":218,""end"":491}]",r002,,,[],computational,"[""We predict the existence of large barocaloric effects above room temperature in the thermoelectric fast-ion conductor Cu2Se by using classical molecular dynamics simulations and first-principles computational methods. ""]","[{""start"":0,""end"":218}]",,Isothermal entropy-change magnitude ≈ 15–45 J kg−1 K−1,P0633:ds,quantity,P0633,0564ccc5f90186bb23abc599ef9452da1656f93e7894ebe2c06b2c11dc23fb20,Large barocaloric effects in thermoelectric superionic materials,induces,We predict the existence of large barocaloric effects above room temperature in the thermoelectric fast-ion conductor Cu2Se by using classical molecular dynamics simulations and first-principles computational methods. ,P0633:r002,,not_targeted_by_full_audit_v1,thermodynamics,iTE:Cb23c2be3fd9b6a,accepted,Hydrostatic pressure of 1 GPa,P0633:p,condition,iTE:C9ca9c0749a4ca3,2020
research,author_claim,iTE:P0633:r003,own_work,Cu2Se at 400–700 K; computational prediction.,"[""A hydrostatic pressure of 1 GPa induces large isothermal entropy changes of vertical bar Delta S vertical bar similar to 15-45 J kg(-1) K-1 and adiabatic temperature shifts of vertical bar Delta T vertical bar similar to 10 K in the temperature interval 400 <= T <= 700 K. ""]","{""run"":""full_extraction_v1"",""action"":""unchanged""}",10.1103/PhysRevMaterials.4.015403,iTE,"[{""start"":0,""end"":218},{""start"":218,""end"":491}]",r003,,,[],computational,"[""We predict the existence of large barocaloric effects above room temperature in the thermoelectric fast-ion conductor Cu2Se by using classical molecular dynamics simulations and first-principles computational methods. ""]","[{""start"":0,""end"":218}]",,Adiabatic temperature-shift magnitude ≈ 10 K,P0633:dt,quantity,P0633,0564ccc5f90186bb23abc599ef9452da1656f93e7894ebe2c06b2c11dc23fb20,Large barocaloric effects in thermoelectric superionic materials,induces,We predict the existence of large barocaloric effects above room temperature in the thermoelectric fast-ion conductor Cu2Se by using classical molecular dynamics simulations and first-principles computational methods. ,P0633:r003,,not_targeted_by_full_audit_v1,thermodynamics,iTE:Cb23c2be3fd9b6a,accepted,Hydrostatic pressure of 1 GPa,P0633:p,condition,iTE:Cae33c81de3f7b1,2020
