entry_id,paper_id,year,title,doi,role,text,x,y
TG_0132_mechanism,TG_0132,1991,EXPERIMENTAL AND THEORETICAL-ANALYSIS OF A THERMOGALVANIC UNDIVIDED FLOW CELL WITH 2 AQUEOUS-ELECTROLYTES AT DIFFERENT TEMPERATURES,10.1007/BF01041456,mechanism,separated hot/cold electrolyte streams maintain thermal boundary layers while Butler-Volmer kinetics and mass/charge transfer limit output,14.464508,0.95837855
TG_0133_material,TG_0133,2004,Hydrovoltaic cells. Part II: Thermogalvanic cells and numerical simulations of thermal diffusion potentials,10.1016/j.jelechem.2003.09.033,material,hydrovoltaic flow thermogalvanic cell with redox electrolyte solutions at different temperatures,14.658698,4.377957
TG_0133_mechanism,TG_0133,2004,Hydrovoltaic cells. Part II: Thermogalvanic cells and numerical simulations of thermal diffusion potentials,10.1016/j.jelechem.2003.09.033,mechanism,thermal diffusion potential plus temperature-dependent redox standard potential drives continuous current; finite-element model captures temperature distribution,13.143958,0.8381289
TG_0134_material,TG_0134,2025,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,10.1021/acsnano.4c12294,material,Ti3C2Tx MXene hollow microsphere nanocomposite electrodes with Fe2+/3+ n-type thermocells,14.426147,5.043116
TG_0134_mechanism,TG_0134,2025,MXene Hollow Microsphere-Boosted Nanocomposite Electrodes for Thermocells with Enhanced Thermal Energy Harvesting Capability,10.1021/acsnano.4c12294,mechanism,"hollow MXene microspheres reduce restacking, increase active area, add oxygen terminations, and improve Fe2+/3+ redox kinetics",15.461839,1.0494163
TG_0135_material,TG_0135,2025,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,10.1021/acssuschemeng.4c10855,material,PVA photothermal hydrogel with Ti2O3 nanoparticles/CNTs and PVA thermoelectric gels soaked with K3/K4[Fe(CN)6],15.412298,7.262216
TG_0135_mechanism,TG_0135,2025,A Dual-Function Poly(vinyl alcohol) Hydrogel for Solar Water Production and Thermoelectric Energy Generation,10.1021/acssuschemeng.4c10855,mechanism,"photothermal hydrogel generates temperature gradient for solar evaporation, while ferri/ferrocyanide thermogalvanic gels generate electricity",12.066292,2.3846714
TG_0136_material,TG_0136,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,material,chitosan gel grafted with guanidinium salt ions and melamine containing FeCl3/FeCl2 electrolyte,14.654708,5.7984986
TG_0136_mechanism,TG_0136,2024,Double selective ionic gel with excellent thermopower and ultra-high energy density for low-quality thermal energy harvesting,10.1039/d3ee03759b,mechanism,"guanidinium promotes ion thermodiffusion and melamine selectively complexes/desorbs Fe3+, coupling thermodiffusion and thermogalvanic effects",13.634939,2.8085103
TG_0137_material,TG_0137,2026,A self-powered hydrogel electronic skin with decoupled multimodal sensing for closed-loop human-machine interactions,10.1038/s41467-026-69450-9,material,single-component PVA hydrogel e-skin with prismatic architecture,15.359305,5.2994566
TG_0137_mechanism,TG_0137,2026,A self-powered hydrogel electronic skin with decoupled multimodal sensing for closed-loop human-machine interactions,10.1038/s41467-026-69450-9,mechanism,"integrated thermogalvanic, piezoionic, and diffusion mechanisms decouple skin temperature, pulse, and sweat signals through temporal machine learning",11.910274,1.6281432
TG_0138_material,TG_0138,2025,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,10.1002/adfm.202417740,material,"p-type [Fe(CN)6]3-/4- and n-type Fe3+/Fe2+ hydrogel thermocells with chaotropic salts, Arrhenius acid, and liquid-metal electrodes",14.716705,3.6997287
TG_0138_mechanism,TG_0138,2025,High-performance p-n Thermocells by Interface Optimization Based on Liquid Metal for Powering Wearable Devices,10.1002/adfm.202417740,mechanism,salt-modified solvation and acid-stabilized Fe redox improve p/n thermopower while liquid metal lowers deformable electrode interface resistance,14.526523,0.7470968
TG_0139_material,TG_0139,2025,Large Temperature Dependence of Redox Potential Driven by Semiclathrate Hydrate Formation for Thermo-Electrochemical Conversion,10.1021/jacs.5c04430,material,ferro/ferricyanide and tetrabutylammonium fluoride electrolyte forming semiclathrate hydrate,11.738676,4.2171903
TG_0139_mechanism,TG_0139,2025,Large Temperature Dependence of Redox Potential Driven by Semiclathrate Hydrate Formation for Thermo-Electrochemical Conversion,10.1021/jacs.5c04430,mechanism,"semiclathrate hydrate formation/dissociation changes liquid-phase TBAF concentration and ferricyanide-cation ion pairing, boosting temperature coefficient",13.569641,1.804632
TG_0140_material,TG_0140,2024,Ionic thermoelectric materials: Innovations and challenges,10.1016/j.mtphys.2024.101375,material,ionic thermoelectric materials including thermodiffusive and thermogalvanic quasi-solid systems,16.006514,3.5846608
TG_0140_mechanism,TG_0140,2024,Ionic thermoelectric materials: Innovations and challenges,10.1016/j.mtphys.2024.101375,mechanism,"reviewed ion thermodiffusion, thermogalvanic redox, polymer networks, and electrode-electrolyte interactions govern ionic Seebeck and energy density",13.656463,2.5957747
TG_0141_material,TG_0141,2025,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,10.1002/advs.202509400,material,PMAA-based ionic liquid thermoelectric gel with Fe2+/Fe3+ redox couples and carboxyl groups,15.684316,4.627438
TG_0141_mechanism,TG_0141,2025,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,10.1002/advs.202509400,mechanism,Fe2+/Fe3+-COOH coordination and thermal-gradient ion migration couple redox reactions with polymer-chain motion for stable thermogalvanic voltage,15.154177,4.151138
TG_0142_material,TG_0142,2025,Pressure-enhanced thermopower of ionic thermoelectric gelatin for identifying materials with different thermal conductivities,10.1016/j.nanoen.2025.111156,material,ionic thermoelectric gelatin tactile sensor,15.9682455,4.3367352
TG_0142_mechanism,TG_0142,2025,Pressure-enhanced thermopower of ionic thermoelectric gelatin for identifying materials with different thermal conductivities,10.1016/j.nanoen.2025.111156,mechanism,pressure changes thermodiffusion/thermogalvanic thermopower and response-time differences decouple pressure and temperature signals,11.769139,1.6621537
TG_0143_material,TG_0143,2026,Modulating thermo-diffusion/galvanic coupling via ion speciation engineering enables high-performance ionic thermoelectric cells,10.1038/s41467-026-68721-9,material,binary PVA-CuCl2 gel with Cu2+/Cu+ stabilized by Cl- coordination species,15.003692,4.3165317
TG_0143_mechanism,TG_0143,2026,Modulating thermo-diffusion/galvanic coupling via ion speciation engineering enables high-performance ionic thermoelectric cells,10.1038/s41467-026-68721-9,mechanism,"Cu-Cl speciation tunes coupling between Cu2+/Cu+ thermogalvanic redox and thermodiffusion, producing giant n-type thermopower",13.702265,2.7419732
TG_0144_material,TG_0144,2020,Giant thermopower of ionic gelatin near room temperature,10.1126/science.aaz5045,material,"gelatin ionic thermoelectric matrix with KCl, NaCl, KNO3, and [Fe(CN)6]4-/3-",15.995067,5.3335414
TG_0144_mechanism,TG_0144,2020,Giant thermopower of ionic gelatin near room temperature,10.1126/science.aaz5045,mechanism,synergistic thermodiffusion of salt ions and ferri/ferrocyanide thermogalvanic effect creates giant positive thermopower,11.874121,3.0789754
TG_0145_material,TG_0145,2025,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,10.1002/anie.202511293,material,cationic high-entropy gel G-FeCN4-/3--K+-Na+-Li+-Gdm+-Cs+,15.112076,2.278376
TG_0145_mechanism,TG_0145,2025,Improved Ionic Thermoelectric Performance of Adhesive and Self-Healing Cationic High-Entropy Gel Thermocell,10.1002/anie.202511293,mechanism,"multi-cation/anion interactions increase redox entropy change, exchange current density, and ionic conductivity for coupled thermogalvanic/thermodiffusion output",13.970462,2.3686829
TG_0146_material,TG_0146,2024,"Finger temperature-driven thermogalvainc gel-based smart pen: Utilized for identity recognition, stroke analysis, and grip posture assessment",10.1016/j.nanoen.2024.109366,material,PVA/gelatin thermogalvanic gel smart pen,15.570483,5.712883
TG_0146_mechanism,TG_0146,2024,"Finger temperature-driven thermogalvainc gel-based smart pen: Utilized for identity recognition, stroke analysis, and grip posture assessment",10.1016/j.nanoen.2024.109366,mechanism,"finger temperature drives thermogalvanic voltage and grip pressure changes resistance, enabling self-powered handwriting and posture recognition",11.385612,1.5384482
TG_0147_material,TG_0147,1993,THERMOGALVANIC BEHAVIOR OF ACIDIC CU-2+/CU SYSTEM INDUCED BY LASER IRRADIATION,10.1149/1.2220980,material,acidic Cu2+/Cu sulfate system under laser irradiation,11.316379,5.0286226
TG_0147_mechanism,TG_0147,1993,THERMOGALVANIC BEHAVIOR OF ACIDIC CU-2+/CU SYSTEM INDUCED BY LASER IRRADIATION,10.1149/1.2220980,mechanism,laser-induced local heating creates thermogalvanic copper deposition at moderate power; corrosion and incomplete Cu+ reduction dominate at high power,12.507482,0.59211594
TG_0148_material,TG_0148,2025,Thermo-electrochemical cells enable efficient and flexible power supplies: From materials to applications,10.1016/j.ensm.2024.103902,material,thermo-electrochemical cells across electrode and electrolyte materials,12.702941,4.568255
TG_0148_mechanism,TG_0148,2025,Thermo-electrochemical cells enable efficient and flexible power supplies: From materials to applications,10.1016/j.ensm.2024.103902,mechanism,"review summarizes thermocell redox thermodynamics, materials, operating parameters, and application limits for low-grade waste heat recovery",15.636105,3.1323519
TG_0149_material,TG_0149,2024,Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting,10.1016/j.jpowsour.2024.234647,material,PAAm/PVA/cellulose nanofiber triple-network hydrogel soaked with Fe(CN)6 3-/4-,15.209819,6.227887
TG_0149_mechanism,TG_0149,2024,Highly conductive triple network hydrogel thermoelectrochemical cells with low-grade heat harvesting,10.1016/j.jpowsour.2024.234647,mechanism,fractal hydrogel microstructure gives high ionic conductivity while ferri/ferrocyanide thermogalvanic redox harvests low-grade heat,11.973417,2.8720264
TG_0150_material,TG_0150,1995,EXPERIMENTAL AND THEORETICAL SIMULATION OF THERMOGALVANIC CORROSION IN HEAT-EXCHANGERS,,material,iron plate in acid sulfate electrolyte under tangential temperature gradient,11.230886,5.0406837
TG_0150_mechanism,TG_0150,1995,EXPERIMENTAL AND THEORETICAL SIMULATION OF THERMOGALVANIC CORROSION IN HEAT-EXCHANGERS,,mechanism,nonisothermal temperature distribution drives thermogalvanic corrosion currents governed by electrochemical kinetics,12.334792,0.95481056
TG_0151_material,TG_0151,2001,Inhibition of thermogalvanic corrosion in sulfate media,10.1023/A:1004825315882,material,"iron plate in acid sulfate media with urotropine, benzotriazole, and thiocarbamide inhibitors",11.27253,5.0061154
TG_0151_mechanism,TG_0151,2001,Inhibition of thermogalvanic corrosion in sulfate media,10.1023/A:1004825315882,mechanism,acid-corrosion inhibitors suppress thermogalvanic currents and iron weight loss in the thermoelectric zone,12.118474,0.47487485
TG_0152_material,TG_0152,1999,Thermogalvanic effects in dissolution of an nonisothermic iron plate in acid media with various pH values,,material,nonisothermal iron plate in acid sulfate media at varied pH,11.259711,5.012897
TG_0152_mechanism,TG_0152,1999,Thermogalvanic effects in dissolution of an nonisothermic iron plate in acid media with various pH values,,mechanism,pH and temperature gradients jointly control current distribution and dissolution through electrochemical kinetic thermogalvanic effects,12.385727,1.0264978
TG_0153_material,TG_0153,2023,Constructing Flexible Film Electrode with Porous Layered Structure by MXene/SWCNTs/PANI Ternary Composite for Efficient Low-Grade Thermal Energy Harvest,10.1002/adfm.202209806,material,flexible Ti3C2Tx MXene/SWCNT/PANI ternary composite film electrodes,14.378362,5.0972004
TG_0153_mechanism,TG_0153,2023,Constructing Flexible Film Electrode with Porous Layered Structure by MXene/SWCNTs/PANI Ternary Composite for Efficient Low-Grade Thermal Energy Harvest,10.1002/adfm.202209806,mechanism,porous layered MXene/PANI/SWCNT structure increases electroactive area and synergistically improves mass and charge transport at electrolyte-electrode interface,15.144151,0.9225138
TG_0154_material,TG_0154,2026,3D printable shape-customized hydrogel thermocells,10.1093/nsr/nwaf518,material,3D-printed deep-eutectic-solvent eutogel hydrogel thermocells,14.506877,5.910589
TG_0154_mechanism,TG_0154,2026,3D printable shape-customized hydrogel thermocells,10.1093/nsr/nwaf518,mechanism,"DLP-printed eutogel networks enable shape-matched heat contact, improving thermal utilization, thermogalvanic output, and pressure sensitivity",12.844007,2.5703588
TG_0155_material,TG_0155,2025,Integrated Hydrogel-Based Photothermoelectric Device for Energy Harvesting,10.1021/acsami.5c07204,material,cotton/PPy photothermal layer with [Fe(CN)6]3-/4- thermoelectric hydrogel,14.999726,6.4521594
TG_0155_mechanism,TG_0155,2025,Integrated Hydrogel-Based Photothermoelectric Device for Energy Harvesting,10.1021/acsami.5c07204,mechanism,solar photothermal heating creates temperature gradients for ferri/ferrocyanide thermogalvanic output; body heat powers dark operation,12.114369,2.259975
TG_0156_material,TG_0156,2026,All-in-One Wearable Hydrogel Patch for Multimodal Visualized and Quantitative Heatstroke Monitoring,10.1021/acssensors.5c04692,material,dual-functional thermochromic thermogalvanic hydrogel patch with electrochemical Na+/K+ sweat interface,13.449005,4.889027
TG_0156_mechanism,TG_0156,2026,All-in-One Wearable Hydrogel Patch for Multimodal Visualized and Quantitative Heatstroke Monitoring,10.1021/acssensors.5c04692,mechanism,"hydrogel couples temperature visualization and thermoelectric sensing, while selective electrochemical module tracks sweat ions for heatstroke monitoring",12.957921,4.0903225
