node_id,node_type,label,evidence_status,year,doi,discovery_status
paper:P0746,paper,Promising high temperature thermoelectric performance of layered oxypnictide YZnAsO,claim_extracted_not_mapped,2023.0,10.1016/j.physb.2023.414811,
paper:P0747,paper,Anderson transition in stoichiometric Fe2VAl: high thermoelectric performance from impurity bands,claim_extracted_not_mapped,2022.0,10.1038/s41467-022-31159-w,
paper:P0748,paper,Thermoelectric materials and transport physics,claim_extracted_not_mapped,2021.0,10.1016/j.mtphys.2021.100519,
paper:P0749,paper,Low thermal conductivity: fundamentals and theoretical aspects in thermoelectric applications,claim_extracted_not_mapped,2021.0,10.1016/j.mtener.2021.100744,
paper:P0750,paper,Promising thermoelectric performance in CaAgP with intrinsic Ag vacancies,claim_extracted_not_mapped,2022.0,10.1063/5.0080163,
paper:P0751,paper,A sketch for super-thermoelectric materials,claim_extracted_not_mapped,2022.0,10.1016/j.mtphys.2022.100618,
paper:P0752,paper,An Instant Change of Elastic Lattice Strain during Cu2Se Phase Transition: Origin of Abnormal Thermoelectric Properties,claim_extracted_not_mapped,2021.0,10.1002/adfm.202100431,
paper:P0753,paper,Enhancing the thermoelectric properties of CaMnO3-d via optimal substituent selection,claim_extracted_not_mapped,2022.0,10.1016/j.jssc.2022.123437,
paper:P0754,paper,New formulation of the theory of thermoelectric generators operating under constant heat flux,claim_extracted_not_mapped,2022.0,10.1039/d1ee03114g,
paper:P0755,paper,N-type thermoelectric Ag8SnSe6 with extremely low lattice thermal conductivity by replacing Ag with Cu,claim_extracted_not_mapped,2021.0,10.1039/d0ra10454j,
paper:P0756,paper,One-step fabrication of a bulk SnTe thermoelectric material with excellent performance through self-propagating high-temperature synthesis under a high-gravity field,claim_extracted_not_mapped,2022.0,10.1039/d2qm00258b,
paper:P0757,paper,Nanoengineered nanochannels for thermally ionic nanofluidic energy harvesting,mapped_to_curated_complementarity_program,2022.0,10.1016/j.enconman.2022.115760,
paper:P0758,paper,Large thermoelectric power factor from crystal symmetry-protected non-bonding orbital in half-Heuslers,claim_extracted_not_mapped,2018.0,10.1038/s41467-018-03866-w,
paper:P0759,paper,Solving the Thermoelectric Trade-Off Problem with Metallic Carbon Nanotubes,claim_extracted_not_mapped,2019.0,10.1021/acs.nanolett.9b03022,
paper:P0760,paper,Power Conversion and Its Efficiency in Thermoelectric Materials,claim_extracted_not_mapped,2020.0,10.3390/e22080803,
paper:P0761,paper,Feasibility of a high stable PbTe:In semiconductor for thermoelectric energy applications,claim_extracted_not_mapped,2019.0,10.1063/1.5106422,
paper:P0762,paper,Three-terminal interface as a thermoelectric generator beyond the Seebeck effect,claim_extracted_not_mapped,2020.0,10.1103/physrevb.101.235305,
paper:P0763,paper,Energy cooperation in quantum thermoelectric systems with multiple electric currents,claim_extracted_not_mapped,2020.0,10.1088/1674-1056/ab7da5,
paper:P0764,paper,Effective ionic Seebeck component suppression in mixed ion-electron conductor via chemical treatment,claim_extracted_not_mapped,2019.0,10.1016/j.orgel.2019.02.014,
paper:P0765,paper,A note on the electrochemical nature of the thermoelectric power,claim_extracted_not_mapped,2016.0,10.1140/epjp/i2016-16076-8,
paper:P0766,paper,Anomalous Thermoelectric Response in an Orbital-Ordered Oxide Near and Far from Equilibrium,claim_extracted_not_mapped,2017.0,10.7566/jpsj.86.093707,
paper:P0767,paper,Phase transition enhanced thermoelectric figure-of-merit in copper chalcogenides,claim_extracted_not_mapped,2013.0,10.1063/1.4827595,
paper:P0768,paper,Structure-transformation-induced abnormal thermoelectric properties in semiconductor copper selenide,claim_extracted_not_mapped,2013.0,10.1016/j.matlet.2012.11.058,
paper:P0769,paper,Thermoelectric effects in ion conducting membranes and perspectives for thermoelectric energy conversion,claim_extracted_not_mapped,2013.0,10.1016/j.memsci.2013.01.032,
paper:P0770,paper,Thermoelectric efficiency and compatibility - art. no. 148301,claim_extracted_not_mapped,2003.0,10.1103/physrevlett.91.148301,
paper:P0771,paper,On thermoelectric and pyroelectric energy harvesting,claim_extracted_not_mapped,2009.0,10.1088/0964-1726/18/12/125006,
paper:P0772,paper,An ultra-tough and super-stretchable ionogel with multi functions towards flexible iontronics,claim_extracted_not_mapped,2023.0,10.1007/s40843-022-2286-5,
paper:P0773,paper,Influence of dimensionality on thermoelectric device performance,claim_extracted_not_mapped,2009.0,10.1063/1.3074347,
paper:P0774,paper,Optimal thermoelectric figure of merit of a molecular junction,claim_extracted_not_mapped,2008.0,10.1103/physrevb.78.161406,
paper:P0775,paper,Multitask quantum thermal machines and cooperative effects,claim_extracted_not_mapped,2023.0,10.1103/physrevb.107.075428,
paper:P0776,paper,Relationship between the activation energy of ion migration and the heat of transport in some ionic conductors,claim_extracted_not_mapped,2012.0,10.1016/j.tca.2011.01.018,
paper:P0777,paper,Thermodynamics of the thermoelectric potential,claim_extracted_not_mapped,2009.0,10.1063/1.3257250,
paper:P0778,paper,A model for the heat of transport in ionic conductors,claim_extracted_not_mapped,2009.0,10.1016/j.ssi.2008.09.001,
paper:P0779,paper,Enhanced longitudinal and transverse thermopowers at low temperature in quasi-one-dimensional antiferromagnet KMn6Bi5,claim_extracted_not_mapped,2023.0,10.1063/5.0141225,
paper:P0780,paper,Empirical test of the Kelvin relation in a Bi2Te3 thermopile,claim_extracted_not_mapped,2023.0,10.1063/5.0143803,
paper:P0781,paper,Giant Nernst effect and field-enhanced transversal zNT in ZrTe5,claim_extracted_not_mapped,2021.0,10.1103/physrevb.103.045203,
paper:P0782,paper,First-principles thermodynamic theory of Seebeck coefficients,claim_extracted_not_mapped,2018.0,10.1103/physrevb.98.224101,
paper:P0783,paper,Approximate models for the lattice thermal conductivity of alloy thermoelectrics,claim_extracted_not_mapped,2021.0,10.1039/d1tc02026a,
paper:P0784,paper,Transverse thermal energy conversion using spin and topological structures,claim_extracted_not_mapped,2021.0,10.1063/5.0062559,
paper:P0785,paper,Large Seebeck effect by charge-mobility engineering,claim_extracted_not_mapped,2015.0,10.1038/ncomms8475,
paper:P0786,paper,Confinement effect on thermopower of electrolytes,claim_extracted_not_mapped,2022.0,10.1016/j.mtphys.2022.100627,
paper:P0787,paper,Apparent critical phenomena in the superionic phase transition of Cu2-xSe,claim_extracted_not_mapped,2016.0,10.1088/1367-2630/18/1/013024,
paper:P0788,paper,Thermoelectricity near Anderson localization transitions,claim_extracted_not_mapped,2017.0,10.1103/physrevb.96.155201,
paper:P0789,paper,Ionization energy theory program to improve thermoelectricity in SnSe,claim_extracted_not_mapped,2022.0,10.1016/j.ssc.2022.114767,
paper:P0790,paper,Synergistic Optimization of the Electronic and Phonon Transports of N-Type Argyrodite Ag8Sn1-xGaxSe6 (x=0-0.6) through Entropy Engineering,claim_extracted_not_mapped,2021.0,10.1021/acsami.1c17548,
paper:P0791,paper,Unusually high Seebeck coefficient arising from temperature-dependent carrier concentration in PbSe-AgSbSe2 alloys,claim_extracted_not_mapped,2021.0,10.1039/d1tc04158d,
paper:P0792,paper,Long-Term Stability of the Colossal Seebeck Effect in Metallic Cu2Se,claim_extracted_not_mapped,2020.0,10.1007/s11664-019-07884-2,
paper:P0793,paper,On the fundamental aspect of the first Kelvin's relation in thermoelectricity,claim_extracted_not_mapped,2016.0,10.1016/j.ijthermalsci.2016.01.009,
paper:P0794,paper,Reversible reciprocal relation of thermoelectricity,claim_extracted_not_mapped,2021.0,10.1103/physreve.103.012107,
paper:P0795,paper,Seebeck Effect at the Atomic Scale,claim_extracted_not_mapped,2014.0,10.1103/physrevlett.112.136601,
paper:P0796,paper,The optimal Seebeck coefficient for obtaining the maximum power factor in thermoelectrics,claim_extracted_not_mapped,2009.0,10.1063/1.3147186,
paper:P0797,paper,Electronic thermal conductivity as derived by density functional theory,claim_extracted_not_mapped,2013.0,10.1103/physrevb.88.045134,
paper:P0798,paper,Searching for the best thermoelectrics through the optimization of transport distribution function,claim_extracted_not_mapped,2011.0,10.1063/1.3563097,
paper:P0799,paper,Electrochemical properties of some Sb or Te based alloys for candidate anode materials of lithium-ion batteries,claim_extracted_not_mapped,2001.0,10.1016/s0925-8388(00)01311-6,
paper:P0800,paper,Observation of the spin Seebeck effect,claim_extracted_not_mapped,2008.0,10.1038/nature07321,
paper:P0801,paper,Thermodynamic Derivation of the Reciprocal Relation of Thermoelectricity,claim_extracted_not_mapped,2024.0,10.3390/e26030202,
paper:P0802,paper,Lorenz number in relation to estimates based on the Seebeck coefficient,claim_extracted_not_mapped,2019.0,10.1016/j.mtphys.2019.01.001,
paper:P0803,paper,Energy Filtering and Thermoelectrics: Artifact or Artifice?,claim_extracted_not_mapped,2017.0,10.1166/jnn.2017.13726,
paper:P0804,paper,Kelvin formula for thermopower,claim_extracted_not_mapped,2010.0,10.1103/physrevb.82.195105,
paper:P0805,paper,The Seebeck coefficient of superionic conductors,claim_extracted_not_mapped,2015.0,10.1063/1.4906617,
paper:P0806,paper,The Peltier effect,claim_extracted_not_mapped,2008.0,10.1007/s10973-007-8336-9,
paper:P0807,paper,Ionic-liquid doping of carbon nanotubes with [HMIM][BF4] for flexible thermoelectric generators,claim_extracted_not_mapped,2022.0,10.1016/j.cej.2022.135526,
paper:P0808,paper,"Multifunctional potential of SrMoN3 nitride perovskite: A DFT study of structural, optical, electronic, thermoelectric, phonon, thermodynamic and mechanical properties",outside_analysis_freeze_window,2026.0,10.1142/s0217979225502960,
paper:P0809,paper,Mechanism of Thermoelectric Performance Enhancement in CaMg2Bi2-Based Materials with Different Cation Site Doping,claim_extracted_not_mapped,2024.0,10.1002/smll.202306251,
paper:P0810,paper,High-performance post-treatment-free PEDOT based thermoelectric with the establishment of long-range ordered conductive paths,claim_extracted_not_mapped,2023.0,10.1016/j.cej.2022.140047,
paper:P0811,paper,Effect of ionic valence and electronic correlations on the thermoelectric power in some filled skutterudites,claim_extracted_not_mapped,2003.0,10.1016/s0921-4526(02)01807-0,
paper:P0812,paper,"Structural, electronic, optical, and thermoelectric properties of Li2ZnCl4 based on density functional theory computations",claim_extracted_not_mapped,2022.0,10.1016/j.jpcs.2022.111037,
paper:P0813,paper,"Synthesis and properties of Ca2.8Ln0.2Co4O9+δ (Ln = La, Nd, Sm, Tb-Er) solid solutions",claim_extracted_not_mapped,2012.0,10.1134/s0020168512090099,
paper:P0814,paper,Thermoelectric properties of rare earth doped SrTiO3,claim_extracted_not_mapped,2003.0,10.1016/s0925-8388(02)00972-6,
paper:P0815,paper,Flexible Wet-Spun PEDOT:PSS Microfibers Integrating Thermal-Sensing and Joule Heating Functions for Smart Textiles,claim_extracted_not_mapped,2023.0,10.3390/polym15163432,
paper:P0816,paper,Thermoelectric Composites Based on Porous Laser-Induced Graphene and Ion Hydrogel,claim_extracted_not_mapped,2025.0,10.1021/acsami.5c00480,
paper:P0817,paper,"Gelatin-based ionic hydrogel for intelligent fire-alarm system with considerable toughness, flame retardancy, and thermoelectric performance",claim_extracted_not_mapped,2024.0,10.1016/j.ijbiomac.2024.135006,
paper:P0818,paper,Modeling Temperature-Dependent Thermoelectric Performance of Magnesium-Based Compounds for Energy Conversion Efficiency Enhancement Using Intelligent Computational Methods,claim_extracted_not_mapped,2024.0,10.3390/inorganics12030085,
paper:P0819,paper,Study of the thermoelectric power in amorphous and single crystalline lithium tetraborate -: Li2O+2B2O3,claim_extracted_not_mapped,1999.0,10.1016/s0167-2738(98)00430-5,
paper:P0820,paper,Surface characterization of BiSbTe thermoelectric films electrodeposited from chlorides aqueous solutions and choline chloride based ionic liquids,claim_extracted_not_mapped,2011.0,10.1016/j.matchemphys.2010.12.058,
paper:P0821,paper,Waste-to-Watt construction-grade cementitious thermoelectrics for low-grade heat harvesting: industrial by-products to scalable modules,outside_analysis_freeze_window,2026.0,10.1016/j.cemconcomp.2026.106726,
paper:P0822,paper,Boosting Thermoelectric Properties of High-Entropy Chalcogenides through Local Structural Distortion and Tailored Chemical Bonding,claim_extracted_not_mapped,2025.0,10.1021/jacs.5c12728,
paper:P0823,paper,"Electrical transport and structural properties of new superionic solids in the system (Cu1-xAgxI)-(Ag2O)-(B2O3), (0.05 ≤ x ≤ 0.25)",claim_extracted_not_mapped,2001.0,10.1016/s0167-2738(01)00860-8,
paper:P0824,paper,"Multiple-valley effect on modulation of thermoelectric properties of n-type ZrCuSiAs-structure oxyantimonides LnTSbO (Ln= lanthanides and T=Zn, Mn)",claim_extracted_not_mapped,2019.0,10.1016/j.jmat.2018.11.006,
paper:P0825,paper,Ionic Liquid-Induced Inversion of the Humidity-Dependent Conductivity of Thin PEDOT:PSS Films,claim_extracted_not_mapped,2023.0,10.1021/acsami.3c08208,
paper:P0826,paper,Acoustic phonon softening enhances phonon scattering in Zintl-phase II-I-V compounds,claim_extracted_not_mapped,2023.0,10.1103/physrevb.108.235213,
paper:P0827,paper,"A DFT Manifestation of the physical, thermodynamic and thermoelectric properties in Sn-based halide perovskites",claim_extracted_not_mapped,2025.0,10.1016/j.inoche.2024.113573,
paper:P0828,paper,Bioinspired water-driven ion reciprocating migration enables continuous power generation in cellulose-based ionic thermoelectrics,outside_analysis_freeze_window,2026.0,10.1016/j.cej.2026.174810,
paper:P0829,paper,Improvement of thermoelectric performance of oxygen reduced Sr0.7Ba0.3Nb2O6-δ ceramics by Lanthanides doping,claim_extracted_not_mapped,2017.0,10.1016/j.jeurceramsoc.2017.03.049,
paper:P0830,paper,Evaluation of soft chemistry methods to synthesize Gd-doped CaMnO3-δ with improved thermoelectric properties,claim_extracted_not_mapped,2017.0,10.1016/j.mseb.2017.06.014,
paper:P0831,paper,Promising Thermoelectric Ag5-δTe3 with Intrinsic Low Lattice Thermal Conductivity,claim_extracted_not_mapped,2017.0,10.1021/acsenergylett.7b00813,
paper:P0832,paper,Demonstration of a thermoelectric device using electric double-layer gating: Simultaneous control of the thermoelectric properties of p-type and n-type carbon nanotubes,claim_extracted_not_mapped,2021.0,10.1063/5.0031247,
paper:P0833,paper,Use of biomass for a development of nanocellulose-based biodegradable flexible thin film thermoelectric material,claim_extracted_not_mapped,2020.0,10.1016/j.solener.2020.02.091,
paper:P0834,paper,Selective Ionic Conduction in Choline Iodide/Triiodide Solid Electrolyte and Its Application to Thermocells,claim_extracted_not_mapped,2018.0,10.1246/cl.171069,
paper:P0835,paper,Novel stable semiconductor for high-performance optoelectronic and transport properties of 2D MgPTe3 monolayer for effective photocorrosion-based water splitting and waste heat energy conversion applications,outside_analysis_freeze_window,2026.0,10.1142/s0217979226501304,
paper:P0836,paper,Temperature adaptive self-regenerating ionic thermoelectric cycles for time domain thermal energy harvesting,claim_extracted_not_mapped,2025.0,10.1038/s41467-025-63645-2,
paper:P0837,paper,P-N switchable thermoelectric ionogels enabled by microphase separation for intelligent thermal sensing,outside_analysis_freeze_window,2026.0,10.1039/d5mh01280e,
paper:P0838,paper,Varying the ionic functionalities of conjugated polyelectrolytes leads to both p- and n-type carbon nanotube composites for flexible thermoelectrics,claim_extracted_not_mapped,2015.0,10.1039/c5ee00938c,
paper:P0839,paper,Thermoelectric Ratchet Effect for Charge Carriers with Hopping Dynamics,mapped_to_curated_complementarity_program,2021.0,10.1103/physrevlett.126.068001,
