mention_id,initial_concept_id,assignment_kind,decision_source,reconstruction_run_id,draft_concept_id,rollback_action
TG:P0167:n3,TG:P0167:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:7d7b1a2cff4bb43e6ef1,restore_exact_initial_assignment
TG:P0168:n1,TG:P0168:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:ced43fb71a91bf440de7,restore_exact_initial_assignment
TG:P0168:n2,TG:P0168:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:9d88fec1057e5b68955a,restore_exact_initial_assignment
TG:P0168:n3,TG:P0168:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:ba4502e4ab56e4839265,restore_exact_initial_assignment
TG:P0171:n1,TG:P0171:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:2202c6f410813b498a2c,restore_exact_initial_assignment
TG:P0171:n2,TG:P0171:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:78ba48eb34671bf278d7,restore_exact_initial_assignment
TG:P0171:n3,TG:P0171:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:3b95ede01a9305b00209,restore_exact_initial_assignment
TG:P0172:n1,TG:P0172:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:345c4ae1de5e6c47fbeb,restore_exact_initial_assignment
TG:P0172:n2,TG:P0172:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:dedd5d907c55dd9a55bb,restore_exact_initial_assignment
TG:P0172:n3,TG:P0172:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:0ca2fafd15703b8d7fe6,restore_exact_initial_assignment
TG:P0172:n4,TG:P0172:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:7691f45852eaeb016291,restore_exact_initial_assignment
TG:P0172:n5,TG:P0172:initial_n5,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:6ba190a41bcbbf6a1548,restore_exact_initial_assignment
TG:P0173:n1,TG:P0173:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:537eabac196155b5f3e6,restore_exact_initial_assignment
TG:P0173:n2,TG:P0173:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:30f470b9da5460f5f3c5,restore_exact_initial_assignment
TG:P0173:n3,TG:P0173:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:dfe8b2271356244caa30,restore_exact_initial_assignment
TG:P0177:n1,TG:P0177:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:a05dbe8e4c4e80da6a46,restore_exact_initial_assignment
TG:P0177:n2,TG:P0177:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:317ff5800974d2feb9f5,restore_exact_initial_assignment
TG:P0177:n3,TG:P0177:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:c1c0feb0beef433096b0,restore_exact_initial_assignment
TG:P0177:n4,TG:P0177:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:c835fd80511d966509b9,restore_exact_initial_assignment
TG:P0178:n1,TG:P0178:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:87c2b9a13a833733218f,restore_exact_initial_assignment
TG:P0178:n2,TG:P0178:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:7529c9ec98f7878481fc,restore_exact_initial_assignment
TG:P0179:n1,TG:P0179:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:50b61870f8e1cbd882b9,restore_exact_initial_assignment
TG:P0179:n2,TG:P0179:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:06d81f990fe5f0d534aa,restore_exact_initial_assignment
TG:P0179:n3,TG:P0179:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:50221fe01ea71adc6a18,restore_exact_initial_assignment
TG:P0179:n4,TG:P0179:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:0f3bbbdc92c26fc2200d,restore_exact_initial_assignment
TG:P0181:n1,TG:P0181:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:0acc3e2758fa5c00512a,restore_exact_initial_assignment
TG:P0181:n2,TG:P0181:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:efc9e708cc96d09a9a45,restore_exact_initial_assignment
TG:P0181:n3,TG:P0181:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:f3cd62bf123a2cb08a70,restore_exact_initial_assignment
TG:P0183:n1,TG:P0183:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:4078a44997e3a31ff69d,restore_exact_initial_assignment
TG:P0183:n2,TG:P0183:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:1738b9f1bc3078086c01,restore_exact_initial_assignment
TG:P0183:n3,TG:P0183:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:de61858284000330e6b0,restore_exact_initial_assignment
TG:P0184:n1,TG:P0184:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:015fb6659b57b01a75b0,restore_exact_initial_assignment
TG:P0184:n2,TG:P0184:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:c2778d785dba475cdd20,restore_exact_initial_assignment
TG:P0184:n3,TG:P0184:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:69be1184fd8ba4a4bb8a,restore_exact_initial_assignment
TG:P0185:n1,TG:P0185:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:d37e7d4e3904716643b3,restore_exact_initial_assignment
TG:P0185:n2,TG:P0185:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:4c531d1a4997be517e15,restore_exact_initial_assignment
TG:P0185:n3,TG:P0185:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:a36b717f058f4b68e9e4,restore_exact_initial_assignment
TG:P0186:n1,TG:P0186:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:282de554bac09a19e690,restore_exact_initial_assignment
TG:P0186:n2,TG:P0186:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:519def499cb6b1615385,restore_exact_initial_assignment
TG:P0186:n3,TG:P0186:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:34ccb401cb86ec56af8e,restore_exact_initial_assignment
TG:P0186:n4,TG:P0186:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:6915152da2b026d8af0e,restore_exact_initial_assignment
TG:P0187:n1,TG:P0187:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:21a51a22b42dea8c2f41,restore_exact_initial_assignment
TG:P0187:n2,TG:P0187:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:2257649897fa1109cdb4,restore_exact_initial_assignment
TG:P0189:n1,TG:P0189:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:24d35f0a0953521e6d54,restore_exact_initial_assignment
TG:P0189:n2,TG:P0189:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:2dea7c4cab5c6b2a2701,restore_exact_initial_assignment
TG:P0189:n3,TG:P0189:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:cce4bb891249d6750049,restore_exact_initial_assignment
TG:P0189:n4,TG:P0189:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:aaecb64119f79a1a9193,restore_exact_initial_assignment
TG:P0190:n1,TG:P0190:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:53e5581d1513aa33799b,restore_exact_initial_assignment
TG:P0190:n2,TG:P0190:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:d3aa6b18351e107379b7,restore_exact_initial_assignment
TG:P0190:n3,TG:P0190:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:3dc26b11059ac0883ecd,restore_exact_initial_assignment
TG:P0191:n1,TG:P0191:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:b7a84747443dc5f62194,restore_exact_initial_assignment
TG:P0191:n2,TG:P0191:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:0bc9d2434b3d26009a95,restore_exact_initial_assignment
TG:P0191:n3,TG:P0191:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:1aa6cb3e0d463e57b7e9,restore_exact_initial_assignment
TG:P0191:n4,TG:P0191:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:2a7f2933df99378241d0,restore_exact_initial_assignment
TG:P0192:n1,TG:P0192:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:5022c87bf79724ecda85,restore_exact_initial_assignment
TG:P0192:n2,TG:P0192:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:45623d63dd7eebf2b7a0,restore_exact_initial_assignment
TG:P0192:n3,TG:P0192:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:0164f0bb4569f2e3cc33,restore_exact_initial_assignment
TG:P0192:n4,TG:P0192:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:519def499cb6b1615385,restore_exact_initial_assignment
TG:P0193:n1,TG:P0193:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:5b41d1151ab722bd7178,restore_exact_initial_assignment
TG:P0193:n2,TG:P0193:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:614c1b4b9791e3af0515,restore_exact_initial_assignment
TG:P0193:n3,TG:P0193:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:d45a6feaa10fa5fb42f5,restore_exact_initial_assignment
TG:P0194:n1,TG:P0194:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:cd6c4388bf19f9cb92a4,restore_exact_initial_assignment
TG:P0194:n2,TG:P0194:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:537eabac196155b5f3e6,restore_exact_initial_assignment
TG:P0194:n3,TG:P0194:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:877c76ac65829b79a537,restore_exact_initial_assignment
TG:P0195:n1,TG:P0195:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:180944a8a99397a7e15e,restore_exact_initial_assignment
TG:P0195:n2,TG:P0195:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:e79fbf5323002fcabcf8,restore_exact_initial_assignment
TG:P0195:n3,TG:P0195:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:00e4cec5080cfe00a175,restore_exact_initial_assignment
TG:P0195:n4,TG:P0195:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:a0222b0390884a79b43d,restore_exact_initial_assignment
TG:P0198:n1,TG:P0198:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:ad2e2bd7075cfd096e6d,restore_exact_initial_assignment
TG:P0198:n2,TG:P0198:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:93c6ec7b41f2231fe35c,restore_exact_initial_assignment
TG:P0198:n3,TG:P0198:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:d354ead5d253c6d155b8,restore_exact_initial_assignment
TG:P0198:n4,TG:P0198:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:540afbb138a913c82479,restore_exact_initial_assignment
TG:P0199:n1,TG:P0199:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:360cda1dd93b7fb9bb90,restore_exact_initial_assignment
TG:P0199:n2,TG:P0199:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:c644a8ea3b36ca36d880,restore_exact_initial_assignment
TG:P0199:n3,TG:P0199:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:aaecb64119f79a1a9193,restore_exact_initial_assignment
TG:P0200:n1,TG:P0200:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:816e158dacf4937368cc,restore_exact_initial_assignment
TG:P0200:n2,TG:P0200:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:224dd556a93df70df082,restore_exact_initial_assignment
TG:P0202:n1,TG:P0202:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:5cf8e4bbf6d79e439240,restore_exact_initial_assignment
TG:P0202:n2,TG:P0202:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:c9a53ed3a19447d9c7bf,restore_exact_initial_assignment
TG:P0202:n3,TG:P0202:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:0afe676449258d3fe4bf,restore_exact_initial_assignment
TG:P0202:n4,TG:P0202:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:845eb31eabaebfb7b50d,restore_exact_initial_assignment
TG:P0203:n1,TG:P0203:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:c2778d785dba475cdd20,restore_exact_initial_assignment
TG:P0203:n2,TG:P0203:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:b6e1eb1a3a27b0f00f42,restore_exact_initial_assignment
TG:P0204:n1,TG:P0204:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:d7bcfbf5f52fa62e3e5d,restore_exact_initial_assignment
TG:P0204:n2,TG:P0204:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:46a0ff37a9fb91a839f6,restore_exact_initial_assignment
TG:P0204:n3,TG:P0204:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:f25dc08cc10148156de1,restore_exact_initial_assignment
TG:P0204:n4,TG:P0204:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:eb4ef60efcbd80a99e38,restore_exact_initial_assignment
TG:P0204:n5,TG:P0204:initial_n5,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:ec1d474183a4cd97e8c0,restore_exact_initial_assignment
TG:P0205:n1,TG:P0205:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:cee13e839e0caa5c1a25,restore_exact_initial_assignment
TG:P0205:n2,TG:P0205:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:a0cfbe8af6f356ab402f,restore_exact_initial_assignment
TG:P0205:n3,TG:P0205:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:00677817e5c498cf53e7,restore_exact_initial_assignment
TG:P0206:n1,TG:P0206:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:bfb3b0f188c7e27aa947,restore_exact_initial_assignment
TG:P0206:n2,TG:P0206:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:94a7df2ef0dc9134616f,restore_exact_initial_assignment
TG:P0206:n3,TG:P0206:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:76359c10bae755c3bdf8,restore_exact_initial_assignment
TG:P0206:n4,TG:P0206:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:c90ab2d13b329a75a042,restore_exact_initial_assignment
TG:P0207:n1,TG:P0207:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:TG:4069252e57c5fa6b6466,restore_exact_initial_assignment
