projection_group_id,domain,subject_concept_id,object_concept_id,raw_predicate,assertion_type,direction,joint_factor_group,condition_annotation_status,evidence_count,relation_ids,paper_ids,aggregation_status
relation_projection:dc46bded83291a63cb86,iTE,draft:v2:iTE:0f0817accdf25f654fad,draft:v2:iTE:a5a8952bd5cf6d9878a4,accounts for high value,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0385:r002""]","[""P0385""]",navigation_only_no_evidence_deduplication
relation_projection:5857dd8d288a065c2783,iTE,draft:v2:iTE:0f5342dfd30a03da47ed,draft:v2:iTE:691e8a9832cbe0cfe21f,promotes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0858:r003""]","[""P0858""]",navigation_only_no_evidence_deduplication
relation_projection:42069a3aede088fc1bb6,iTE,draft:v2:iTE:0f5342dfd30a03da47ed,draft:v2:iTE:6f164018ef9044a6ca33,induces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0858:r002""]","[""P0858""]",navigation_only_no_evidence_deduplication
relation_projection:186d9a990259a59002df,iTE,draft:v2:iTE:0f5342dfd30a03da47ed,draft:v2:iTE:ee0621208801a5e2c36a,induces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0858:r001""]","[""P0858""]",navigation_only_no_evidence_deduplication
relation_projection:9b0fb4faea09ebec85e2,iTE,draft:v2:iTE:0f61c6b87653be52c93b,draft:v2:iTE:6d42138dd464ec683249,reduces within charge-transfer interpretation,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0867:r001""]","[""P0867""]",navigation_only_no_evidence_deduplication
relation_projection:a0b3c4bdad496baa3070,iTE,draft:v2:iTE:0f723e160f7c6eed6509,draft:v2:iTE:5e02b0d3dabfafadcc59,low value causes high ZT,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0726:r001""]","[""P0726""]",navigation_only_no_evidence_deduplication
relation_projection:df752aab855acf78b835,iTE,draft:v2:iTE:0f817d364ed9d45026ef,draft:v2:iTE:e9d75d4ac69f91363a0f,accounts for,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1530:r001""]","[""P1530""]",navigation_only_no_evidence_deduplication
relation_projection:6e6e6db75754bea7d337,iTE,draft:v2:iTE:0f8c12889c59cca58457,draft:v2:iTE:18cd53da9729a9026450,affect,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0394:r002""]","[""P0394""]",navigation_only_no_evidence_deduplication
relation_projection:2ffd1e7ae0b4f4c8c55f,iTE,draft:v2:iTE:0f8c12889c59cca58457,draft:v2:iTE:23922365ccf7b5314813,proposed jointly to improve,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0376:r003""]","[""P0376""]",navigation_only_no_evidence_deduplication
relation_projection:61e7d2768ca4ea7064fc,iTE,draft:v2:iTE:0f8c12889c59cca58457,draft:v2:iTE:a70c1fa91e64355b377b,joint control optimizes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0375:r002""]","[""P0375""]",navigation_only_no_evidence_deduplication
relation_projection:833cfe484f3bb384f78e,iTE,draft:v2:iTE:0fdad98b53fb525b0bea,draft:v2:iTE:655c2d6dc41bd801ff8d,affects on filler incorporation,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0912:r001""]","[""P0912""]",navigation_only_no_evidence_deduplication
relation_projection:185c0e4169cb9339ab7d,iTE,draft:v2:iTE:101d0a126511362f46a1,draft:v2:iTE:d34ce7db9758c2408e26,density mapping indicates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0513:r001""]","[""P0513""]",navigation_only_no_evidence_deduplication
relation_projection:273dafb1e550876651c5,iTE,draft:v2:iTE:104de43e6e9c1017cc8f,draft:v2:iTE:6ca6cdac051df273b89a,clogs Li-diffusion channels due to cation disorder,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1350:r001""]","[""P1350""]",navigation_only_no_evidence_deduplication
relation_projection:f1e8ec1a8e9e154eea01,iTE,draft:v2:iTE:108f3910db13c1e0276b,draft:v2:iTE:d7903bce4778d4788760,enables under constant temperature difference,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0828:r003""]","[""P0828""]",navigation_only_no_evidence_deduplication
relation_projection:56db697aead0acb29c24,iTE,draft:v2:iTE:1090afc722487374b41c,draft:v2:iTE:5c28300050bbc4cfdab3,accounts for,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1470:r002""]","[""P1470""]",navigation_only_no_evidence_deduplication
relation_projection:7a7f55f6ea3c836cb0a2,iTE,draft:v2:iTE:11cb128725e0f1a0d29d,draft:v2:iTE:a1eeb083cef4f21057f9,suggested to produce,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0481:r002""]","[""P0481""]",navigation_only_no_evidence_deduplication
relation_projection:0ebab133cd460792714f,iTE,draft:v2:iTE:11fa5d7aa9fea3bbeba5,draft:v2:iTE:d5c0fe7b3bfa34f64ba3,may facilitate,hypothesis,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0478:r001""]","[""P0478""]",navigation_only_no_evidence_deduplication
relation_projection:7fd145401ac4aaf6ebcd,iTE,draft:v2:iTE:1209d23d728e1475ef68,draft:v2:iTE:be3fe168a4e559484a74,reduces relative to pristine film,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0890:r001""]","[""P0890""]",navigation_only_no_evidence_deduplication
relation_projection:147e18b64601dc9f0486,iTE,draft:v2:iTE:1209d23d728e1475ef68,draft:v2:iTE:fd57eb98981cfc3950b1,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0890:r002""]","[""P0890""]",navigation_only_no_evidence_deduplication
relation_projection:74731af039552df1cc89,iTE,draft:v2:iTE:120e7b0c9ca20d19cfde,draft:v2:iTE:5355638bdcec5df37313,associated with decrease in,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1776:r001""]","[""P1776""]",navigation_only_no_evidence_deduplication
relation_projection:72fdd477f161b492961e,iTE,draft:v2:iTE:1223a4dfa1e2a0b0f501,draft:v2:iTE:1ef660618c3716903f3e,causes as Ca substitution decreases average A-site radius and tolerance factor,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1936:r001""]","[""P1936""]",navigation_only_no_evidence_deduplication
relation_projection:f1a5f0e24204ed2ac2f6,iTE,draft:v2:iTE:122fd691c7c295ac6b7d,draft:v2:iTE:2e3d8b9f56ece3afa0e3,employed as,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0626:r001""]","[""P0626""]",navigation_only_no_evidence_deduplication
relation_projection:8ef16bd7d854f3bd92e3,iTE,draft:v2:iTE:123675f06f1a6a7fec97,draft:v2:iTE:568a7c4dbee2e3725a4b,causes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1237:r001""]","[""P1237""]",navigation_only_no_evidence_deduplication
relation_projection:30ff433225bf3d1ef06a,iTE,draft:v2:iTE:126d76e332915fa96801,draft:v2:iTE:4acf144ed48f8a9daaf6,improves at low humidity,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0918:r001""]","[""P0918""]",navigation_only_no_evidence_deduplication
relation_projection:4ddfdb9b0ebd144d7dc3,iTE,draft:v2:iTE:1271acebf2533ba34691,draft:v2:iTE:f56b46ee491c8b844234,decreases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1632:r001""]","[""P1632""]",navigation_only_no_evidence_deduplication
relation_projection:560177a882f8d8b63421,iTE,draft:v2:iTE:129403f636de9b3d0a10,draft:v2:iTE:327a8a95c8e32b0b648f,increases,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0752:r003""]","[""P0752""]",navigation_only_no_evidence_deduplication
relation_projection:f8265399f135cc4d0ebb,iTE,draft:v2:iTE:129403f636de9b3d0a10,draft:v2:iTE:f56b46ee491c8b844234,reduces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0752:r002""]","[""P0752""]",navigation_only_no_evidence_deduplication
relation_projection:f83e6e91d07e06928b4f,iTE,draft:v2:iTE:129af1011d178cc4015d,draft:v2:iTE:7b56c406ab101b5f4e6d,reported to exhibit,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1859:r001""]","[""P1859""]",navigation_only_no_evidence_deduplication
relation_projection:7a4210d63e45fef456d3,iTE,draft:v2:iTE:12acee5fc23822f9cd24,draft:v2:iTE:31ada61297e67bed8ca8,induces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0567:r001""]","[""P0567""]",navigation_only_no_evidence_deduplication
relation_projection:b35c9c4922eb5df10114,iTE,draft:v2:iTE:12d750f42cf52e3e263c,draft:v2:iTE:b2b1d6a80271f6ea7bd7,improves,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1924:r001""]","[""P1924""]",navigation_only_no_evidence_deduplication
relation_projection:69888ee3127c3464c705,iTE,draft:v2:iTE:12f0e0a287350eb306af,draft:v2:iTE:2c394d0aa891d862ca53,coating on GCE yields Pb ion detection sensitivity of,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1806:r001""]","[""P1806""]",navigation_only_no_evidence_deduplication
relation_projection:f121f13f1d729ac93af8,iTE,draft:v2:iTE:13270efc765c169cdec3,draft:v2:iTE:6bddcabd760be6c1e837,provides,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0805:r002""]","[""P0805""]",navigation_only_no_evidence_deduplication
relation_projection:8f388bb06bee0efc4c30,iTE,draft:v2:iTE:1353488881aa3a0327b3,draft:v2:iTE:6bfedf67a8a88203c349,correlates with,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1611:r001""]","[""P1611""]",navigation_only_no_evidence_deduplication
relation_projection:0ebfa408d248b9c283e2,iTE,draft:v2:iTE:136a99ce79e8857d953b,draft:v2:iTE:06943ba809fa0d46e7a1,promotes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1176:r001""]","[""P1176""]",navigation_only_no_evidence_deduplication
relation_projection:949de2b953fca8d4e3c5,iTE,draft:v2:iTE:1381e6c0bcab9956d659,draft:v2:iTE:9761513820d3f4479ed4,jointly promotes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0408:r001""]","[""P0408""]",navigation_only_no_evidence_deduplication
relation_projection:5156a7920705357acbeb,iTE,draft:v2:iTE:1381e6c0bcab9956d659,draft:v2:iTE:a94dd842c95edca24b21,jointly boosts,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0408:r003""]","[""P0408""]",navigation_only_no_evidence_deduplication
relation_projection:39596ee99317912f972d,iTE,draft:v2:iTE:13bd3fe570b9371c8320,draft:v2:iTE:3825ead84297ab64ed23,causes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0953:r001""]","[""P0953""]",navigation_only_no_evidence_deduplication
relation_projection:429dbf250a91d8184b71,iTE,draft:v2:iTE:140c74ce28e62eea7bdc,draft:v2:iTE:5487a305b26a17aae769,associated with room-temperature decomposition of solid solutions,association,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1817:r001""]","[""P1817""]",navigation_only_no_evidence_deduplication
relation_projection:72736b7e65938ecb2338,iTE,draft:v2:iTE:1413b8242ed78b1f5bbd,draft:v2:iTE:01897bc03a2509510bb2,facilitates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0355:r002""]","[""P0355""]",navigation_only_no_evidence_deduplication
relation_projection:514f99833d6750ddff89,iTE,draft:v2:iTE:144db9c948a29d8dda28,draft:v2:iTE:5ff645559e0bbe7d6445,provides relative to nanodisk arrays under broadband illumination,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1191:r001""]","[""P1191""]",navigation_only_no_evidence_deduplication
relation_projection:ff088c19e2edc533239f,iTE,draft:v2:iTE:14519049cfa8f0e3a4da,draft:v2:iTE:a866a67ced0c03cf4bb4,reduces despite increased thermopower,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1369:r001""]","[""P1369""]",navigation_only_no_evidence_deduplication
relation_projection:feb85269f6e3616c77c4,iTE,draft:v2:iTE:1461d1fc8b864a089756,draft:v2:iTE:2acc338325794742369b,stronger localization causes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1291:r001""]","[""P1291""]",navigation_only_no_evidence_deduplication
relation_projection:90c3ee96f3e9d13c591b,iTE,draft:v2:iTE:1461d1fc8b864a089756,draft:v2:iTE:69c665957ed555d15133,stronger localization reduces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1411:r001""]","[""P1411""]",navigation_only_no_evidence_deduplication
relation_projection:21e29dc0021c64cc4486,iTE,draft:v2:iTE:149ddd27a9236bab1618,draft:v2:iTE:12a85d6163e1e3b25ca1,used for,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0342:r001""]","[""P0342""]",navigation_only_no_evidence_deduplication
relation_projection:fcbe39fa064b92e430df,iTE,draft:v2:iTE:149ddd27a9236bab1618,draft:v2:iTE:3d210a8c3b00d895382e,enhances via complexation,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0342:r002""]","[""P0342""]",navigation_only_no_evidence_deduplication
relation_projection:f0d46145ee31006bf0a1,iTE,draft:v2:iTE:151fca4885a7be70a682,draft:v2:iTE:c306fd397fd5b3c5a4e5,act as; oxygen-vacancy enrichment is tentative explanation,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1798:r001""]","[""P1798""]",navigation_only_no_evidence_deduplication
relation_projection:578baa9daa3952e8b971,iTE,draft:v2:iTE:154aa45e78290828be38,draft:v2:iTE:edd170dd35ae71ab7aeb,causes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0650:r001""]","[""P0650""]",navigation_only_no_evidence_deduplication
relation_projection:704de67a86c671948e4d,iTE,draft:v2:iTE:15807fed01552ad4a8b3,draft:v2:iTE:0729a1ae8e7501d52c20,enhances at low concentrations,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0585:r001""]","[""P0585""]",navigation_only_no_evidence_deduplication
relation_projection:3808535ac4801b1be02b,iTE,draft:v2:iTE:15807fed01552ad4a8b3,draft:v2:iTE:37ac086ffdac0144c9a5,suppresses below400C,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1343:r001""]","[""P1343""]",navigation_only_no_evidence_deduplication
relation_projection:ebeb54bdb64c858ab057,iTE,draft:v2:iTE:15807fed01552ad4a8b3,draft:v2:iTE:8bb12dac5fffc282fe94,promotes,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0585:r002""]","[""P0585""]",navigation_only_no_evidence_deduplication
relation_projection:3447739d5442e104c0ba,iTE,draft:v2:iTE:158c8341537e2c788c38,draft:v2:iTE:77003a32d043613ce244,proposed to allow in all three spatial directions,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1842:r001""]","[""P1842""]",navigation_only_no_evidence_deduplication
relation_projection:f243234af2155ca1353b,iTE,draft:v2:iTE:15c45427514e2d08cfde,draft:v2:iTE:1cb8aada7f00edf8c1a4,strong correlations yield at half filling,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1586:r001""]","[""P1586""]",navigation_only_no_evidence_deduplication
relation_projection:b6ef2966abb3de452d3a,iTE,draft:v2:iTE:15c45427514e2d08cfde,draft:v2:iTE:4277999dbd5d759ebed2,weak correlations yield at half filling,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1586:r002""]","[""P1586""]",navigation_only_no_evidence_deduplication
relation_projection:d048f6963a1fb86c2152,iTE,draft:v2:iTE:15dead5dc4440b231124,draft:v2:iTE:270a84dd9b9466fa6197,modulates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1546:r001""]","[""P1546""]",navigation_only_no_evidence_deduplication
relation_projection:e4c04c49e115ba854b7d,iTE,draft:v2:iTE:15f4c533281d47d095a9,draft:v2:iTE:edbf5fe10be4dfc8cbf6,claimed beneficial,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1633:r002""]","[""P1633""]",navigation_only_no_evidence_deduplication
relation_projection:f4123b515b391fd6b63f,iTE,draft:v2:iTE:16052e8c416965bac670,draft:v2:iTE:6aa962676f87f4729b7a,jointly reduces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0856:r002""]","[""P0856""]",navigation_only_no_evidence_deduplication
relation_projection:561c962eda1fada041f2,iTE,draft:v2:iTE:1615c0a141b01cf4fff7,draft:v2:iTE:ea09823a7cbf9f97b974,facilitates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1533:r001""]","[""P1533""]",navigation_only_no_evidence_deduplication
relation_projection:22154515d06b667d4ce1,iTE,draft:v2:iTE:16316d19c4c97f1d2e19,draft:v2:iTE:b77897ab1580264ac542,controls,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1607:r001""]","[""P1607""]",navigation_only_no_evidence_deduplication
relation_projection:953159d77b25b8e865b9,iTE,draft:v2:iTE:1705c42d3c8b30deffcc,draft:v2:iTE:a7698c73e0fd87e6910b,induces,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1439:r001""]","[""P1439""]",navigation_only_no_evidence_deduplication
relation_projection:3a60083c6b7b361f45c0,iTE,draft:v2:iTE:1712669f0f3c95b1412d,draft:v2:iTE:9cc5f26cd66f7e979761,facilitates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0451:r001""]","[""P0451""]",navigation_only_no_evidence_deduplication
relation_projection:bd317910303619dae523,iTE,draft:v2:iTE:1712669f0f3c95b1412d,draft:v2:iTE:a5a8952bd5cf6d9878a4,enhances,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0451:r002""]","[""P0451""]",navigation_only_no_evidence_deduplication
relation_projection:f94dde535a9fc713e84f,iTE,draft:v2:iTE:1715867038e2fe9ba5b1,draft:v2:iTE:cef4f2c350fac7f768be,weakens,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1367:r001""]","[""P1367""]",navigation_only_no_evidence_deduplication
relation_projection:7cc38095c84ccbf44746,iTE,draft:v2:iTE:1717853b09cd4d46949f,draft:v2:iTE:3e625a202c6fdd1a6163,generates,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1592:r001""]","[""P1592""]",navigation_only_no_evidence_deduplication
relation_projection:7102022814e52679b689,iTE,draft:v2:iTE:175eaed72080275e855c,draft:v2:iTE:37c58210df51f7289192,reduces fourfold,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0902:r002""]","[""P0902""]",navigation_only_no_evidence_deduplication
relation_projection:4b507e3d847ed5aeaa06,iTE,draft:v2:iTE:17658909bea52554c0a3,draft:v2:iTE:11fffcc9e2c3e9aa75d0,explains lattice mismatch,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1400:r001""]","[""P1400""]",navigation_only_no_evidence_deduplication
relation_projection:9a473069c336a922fca4,iTE,draft:v2:iTE:177dd8cd7b27548607e0,draft:v2:iTE:c9c2a83b277d7bcb45eb,concluded to cause under hydrogen annealing,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1919:r001""]","[""P1919""]",navigation_only_no_evidence_deduplication
relation_projection:16f31bcad6d177e18d38,iTE,draft:v2:iTE:17b2438194899b6b1ab6,draft:v2:iTE:7a8608b5f383b2a760eb,explains lower resistance than in-plane,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1847:r001""]","[""P1847""]",navigation_only_no_evidence_deduplication
relation_projection:1943d8082bcf29393f2a,iTE,draft:v2:iTE:17b3ff53b09c96282148,draft:v2:iTE:d26a2583bef9c1fc02b9,regulates in cation-selective system,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P0364:r001""]","[""P0364""]",navigation_only_no_evidence_deduplication
relation_projection:6d6a14d02eae5140183a,iTE,draft:v2:iTE:17d3481e0cf7915d98ed,draft:v2:iTE:6aa962676f87f4729b7a,dominant cause of reduction,author_claim,subject_to_object_as_exported,,not_reconstructed,1,"[""iTE:P1243:r001""]","[""P1243""]",navigation_only_no_evidence_deduplication
