relation_id,paper_id,analysis_layer,source_membership,year,title,doi,sentence_id,evidence_sentence,sentence_char_start,sentence_char_end,source_occurrence_id,source_global_concept_id,source_layer_node_id,source_surface,source_normalized_label,source_char_start,source_char_end,predicate_surface,predicate_normalized,predicate_char_start,predicate_char_end,target_occurrence_id,target_global_concept_id,target_layer_node_id,target_surface,target_normalized_label,target_char_start,target_char_end,assertion_status,risk_nominal_predicate,risk_hyphenated_predicate,risk_cross_clause,risk_other_predicate_between_endpoints,risk_long_endpoint_gap,risk_coordinated_inherited_subject,risk_compound_subject_after_selected_source,risk_intervening_target_head,risk_reasons,strict_syntax_eligible,human_semantic_review,graph_eligible,verifier_status
AR_6976d1ef1a66,P0530,iTE,iTE,2025,Effects of thermoosmosis and thermophoresis of finite-sized ions along with a pressure-driven flow on the thermoelectric field in a conical hydrophobic nanopore,10.1016/j.ijheatmasstransfer.2025.126758,2,We have also considered the impact of an imposed pressure gradient to enhance the thermoelectric transport.,292,399,CO_196ee14ab13a,GC_85c4144288cc,LN_7a7fe37c11c4,imposed pressure gradient,imposed pressure gradient,333,358,enhance,enhance,362,369,CO_65ad063cf3c2,GC_273b14507b1d,LN_0c8fe17e5a8a,thermoelectric transport,thermoelectric transport,374,398,purpose_or_design,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_c120b532b695,P0530,iTE,iTE,2025,Effects of thermoosmosis and thermophoresis of finite-sized ions along with a pressure-driven flow on the thermoelectric field in a conical hydrophobic nanopore,10.1016/j.ijheatmasstransfer.2025.126758,4,"In addition, the geometric asymmetry of the conical pore also generates an ionic concentration gradient.",625,729,CO_19152bf702e9,GC_1b4bd81e3b05,LN_468df52cbf13,conical pore,conical pore,669,681,generates,generate,687,696,CO_69fc572d9328,GC_dcc12f3294ea,LN_0a30208ae715,ionic concentration gradient,ionic concentration gradient,700,728,observed_assertion,False,False,False,False,False,False,False,False,,True,pending,False,strict_syntax_gate_pass_pending_semantic_review
AR_5bc60a1d01d4,P0532,holdout,iTE,2026,High seebeck coefficient flexible thermoelectric hydrogels based on PVA-PAA/PAANa for efficient low-grade heat harvesting,10.1016/j.applthermaleng.2025.129265,5,"The hydrogel was synthesized through a combination of physical and chemical crosslinking, with potassium ferrocyanide and potassium ferricyanide redox couples used as electrolytes to facilitate ion transport.",579,787,CO_547935661bc1,GC_7634739ee566,LN_b756c86b0446,chemical crosslinking,chemical crosslinking,646,667,facilitate,facilitate,762,772,CO_b6cdb8628d9c,GC_c2d00d7f1242,LN_f44feaf8b41d,ion transport,ion transport,773,786,purpose_or_design,False,False,True,False,True,False,True,False,risk_cross_clause; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_d77640b7b8bf,P0534,holdout,iTE,2024,Exploring the Thermal and Ionic Transport of Cu+ Conducting Argyrodite Cu7PSe6,10.1002/aenm.202402039,4,"It is found that upon increasing the temperature, the ionic conductivity increases significantly in Cu7PSe6, whereas the thermal conductivity remains nearly constant, revealing no direct correlation between ionic and thermal transport.",769,1004,CO_285f8825bd1b,GC_bc536166f47d,LN_b5cdfe8ed5cd,ionic conductivity,ionic conductivity,823,841,increases,increase,842,851,CO_7605f6441a77,GC_0f4681a9cd6b,LN_af30566c2452,thermal transport,thermal transport,986,1003,observed_assertion,False,False,True,False,True,False,False,False,risk_cross_clause; risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_d9391f6ff3d8,P0535,iTE,iTE,2026,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,10.1039/d5se01406a,7,The simulations elucidate that the strong hydrogen-bonding network and the presence of multiple mobile ion species facilitate efficient thermodiffusion while maintaining low phonon transport.,1345,1536,CO_fd3fa5df159d,GC_8dbf90ac4aad,LN_e17726129330,multiple mobile ion,multiple mobile ion,1432,1451,facilitate,facilitate,1460,1470,CO_8d6afd36987b,GC_854d252d9a45,LN_fe84ac5d0da0,thermodiffusion,thermodiffusion,1481,1496,observed_assertion,False,False,False,False,False,False,False,False,,True,pending,False,strict_syntax_gate_pass_pending_semantic_review
AR_bb299018bff4,P0535,iTE,iTE,2026,Biomimetic CsCl:EG/PVA-NaOH eutectogels for high-performance ionic thermoelectrics and sustainable low-grade heat harvesting,10.1039/d5se01406a,8,The synergistic combination of engineered ionic migration channels and phonon-scattering interfaces yields an optimal balance between a high Seebeck coefficient and low thermal conductivity.,1537,1727,CO_3ca69df21c6a,GC_9afe334f36ec,LN_3c10245fc5ab,phonon-scattering,phonon scattering,1608,1625,yields,yield,1637,1643,CO_653710ceb093,GC_6cdb23f33c74,LN_62e98998afef,Seebeck coefficient,seebeck coefficient,1678,1697,observed_assertion,False,False,False,False,False,False,False,False,,True,pending,False,strict_syntax_gate_pass_pending_semantic_review
AR_e341874bf860,P0537,iTE,iTE,2023,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,10.1126/sciadv.adk2098,4,"Strong coordination of lithium ion with ether oxygen and the anion-rich clusters generated by ion-preferential association promote rapid transport of the anions and boost Eastman entropy change, resulting in a huge negative ionic Seebeck coefficient (-15 millivolts per kelvin) and a high electrical conductivity (1.86 millisiemens per centimeter) at 50% relative humidity.",411,784,CO_a01fc3ecd07e,GC_3ac0632d429e,LN_7a9eded470c5,ion-preferential association,ion preferential association,505,533,promote,promote,534,541,CO_f02e11fc1026,GC_7a689ab39691,LN_a9c740b695d4,rapid transport,rapid transport,542,557,observed_assertion,False,False,False,False,False,False,False,False,,True,pending,False,strict_syntax_gate_pass_pending_semantic_review
AR_7152a675d679,P0537,iTE,iTE,2023,Exceptional n-type thermoelectric ionogels enabled by metal coordination and ion-selective association,10.1126/sciadv.adk2098,4,"Strong coordination of lithium ion with ether oxygen and the anion-rich clusters generated by ion-preferential association promote rapid transport of the anions and boost Eastman entropy change, resulting in a huge negative ionic Seebeck coefficient (-15 millivolts per kelvin) and a high electrical conductivity (1.86 millisiemens per centimeter) at 50% relative humidity.",411,784,CO_f02e11fc1026,GC_7a689ab39691,LN_a9c740b695d4,rapid transport,rapid transport,542,557,boost,boost,576,581,CO_4c02067e3e8a,GC_b3cabb5190a2,LN_5ec1a0dcaa77,Eastman entropy,eastman entropy,582,597,observed_assertion,False,False,False,False,False,True,True,False,risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_0f0e80f66bdc,P0540,iTE,iTE,2025,Stable ionic thermopower materials for waste heat recovery above 100 °C,10.1039/d4ta08215j,4,"The hydrogen bonding networks in PA/OPBI enable efficient proton conduction through hopping, ensuring high conductivity at elevated temperatures.",508,653,CO_e041b8343ecb,GC_18768952b49a,LN_57798185082f,hydrogen bonding networks,hydrogen bonding network,512,537,enable,enable,549,555,CO_e5630450b04f,GC_c21beccead48,LN_a367f5923d44,conductivity,conductivity,615,627,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_84d134627efa,P0541,holdout,iTE,2026,Dissecting the role of geopolymer-electrode interfaces in ionic thermoelectrics: electrochemical activity and energy-level matching governing Seebeck behavior,10.1016/j.cemconcomp.2025.106444,2,"Here, ionic transport blocking and reconstruction experiments show that bulk ions migration dominates the thermoelectric effect, with interfaces regulating this process.",116,285,CO_dcc485b23d94,GC_c4812512aa0f,LN_1bd2fbf3411a,ionic transport,ionic transport,122,137,show,show,178,182,CO_e75b3cb1cf48,GC_d5da4728105a,LN_f5323ff4295a,bulk ions migration,bulk ion migration,188,207,observed_assertion,False,False,False,False,False,False,True,False,risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_456fa8838f99,P0544,holdout,iTE,2024,In Operando X-ray Diffraction Study of Thermoelectric Cu2Se,10.1021/acs.chemmater.4c01487,5,Maximum entropy electron density analysis provides experimental evidence that actual Cu+ migration pathways under thermal and electrical gradients differ from predictions under equilibrium conditions.,584,784,CO_e67ba36be3dd,GC_0d1a87bbedca,LN_7b1e654624e1,Maximum entropy,maximum entropy,584,599,provides,provide,626,634,CO_d12a73aa9050,GC_b770864d659e,LN_a6340e6a6cd1,actual Cu+ migration,actual cu+ migration,662,682,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
AR_0f39471cc212,P0544,holdout,iTE,2024,In Operando X-ray Diffraction Study of Thermoelectric Cu2Se,10.1021/acs.chemmater.4c01487,7,Analysis of the thermoelectric properties after the operando stability test shows no significant deterioration despite the formation of elemental Cu and Cu2O.,997,1155,CO_c298622d9b3a,GC_356ef9d61d3d,LN_c45b8a4a5cf1,operando stability,operando stability,1049,1067,shows,show,1073,1078,CO_4238995e56e1,GC_3a804f986567,LN_484cd3504308,Cu2O,cu2o,1150,1154,observed_assertion,False,False,False,False,True,False,False,False,risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_e4faddcdfbe0,P0552,iTE,iTE,2023,Giant Thermoelectric Performance of N-Type Ionogels by Synergistic Dopings of Cations and Anions,10.1002/aenm.202302472,7,Both can retard the migration of the BMIM+ cations and thus increase the difference in the mobilities of BMIM+ and BF4-.,996,1116,CO_16bcab12db97,GC_c5590b164e57,LN_690cedca5dc7,migration,migration,1016,1025,increase,increase,1056,1064,CO_caccf6f25d4d,GC_8a722f448926,LN_37f2c7d28d5f,BMIM+,bmim+,1101,1106,hypothetical_or_modal,False,False,False,False,False,False,True,False,risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_ae24261c352b,P0556,iTE,iTE,2023,Great Enhancement in the Thermopower of Ionic Liquid by a Metal-Organic Framework,10.1002/adfm.202303311,8,The enhancement in the thermopower is attributed to the increase in the difference of the mobilities of EMIM+ and DCA(-) by ZIF-8.,954,1084,CO_45e846b31dd5,GC_118af0040619,LN_216afe04d2ac,thermopower,thermopower,977,988,increase,increase,1010,1018,CO_22f1c6293710,GC_ad5ffde68cd9,LN_29a132d3be3d,EMIM+,emim+,1058,1063,purpose_or_design,True,False,False,False,False,False,False,False,risk_nominal_predicate,False,pending,False,relation_review_required
AR_e71b5bd10576,P0560,holdout,iTE,2022,Selectively tuning ionic thermopower in all-solid-state flexible polymer composites for thermal sensing,10.1038/s41467-021-27885-2,4,"Moreover, the mechanism of p-n conversion in all-solid-state ionic thermoelectric polymer material at the atomic scale was presented based on the analysis of Eastman entropy changes by molecular dynamics simulation, which provides a general strategy for tuning ionic thermopower and is beneficial to understand the fundamental mechanism of the p-n conversion.",507,866,CO_b9d2f3f301c7,GC_b3cabb5190a2,LN_da418bdb6dee,Eastman entropy,eastman entropy,665,680,provides,provide,729,737,CO_fc8b52f646f4,GC_c8a14027da8a,LN_b815dd4c81b2,p-n conversion,p n conversion,851,865,observed_assertion,False,False,True,False,True,False,False,True,risk_cross_clause; risk_long_endpoint_gap; risk_intervening_target_head,False,pending,False,relation_review_required
AR_546827522cb3,P0561,iTE,iTE,2026,Mixed Ion-Electron Thermoelectric Generators With Ionogels Blended With MXene Continuously Harvesting Heat Under Both Steady and Fluctuated Temperature Gradients,10.1002/cey2.70225,8,"Under a steady temperature gradient, the MTEGs provide a stable output voltage and exhibit TE behavior comparable to that of conventional thermoelectric generators employing electronic TE materials.",915,1113,CO_e2f2df5e55cf,GC_f34a82d9630d,LN_26a948497b0d,steady temperature gradient,steady temperature gradient,923,950,provide,provide,962,969,CO_cc2a1c18810b,GC_7dc3f7bc0489,LN_02e0d807d1cf,stable output voltage,stable output voltage,972,993,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_fbac394a00b1,P0562,holdout,iTE,2023,Ultrafast and Cost-Effective Fabrication of High-Performance Carbon-Based Flexible Thermoelectric Hybrid Films and Their Devices,10.1021/acsami.3c05226,6,"After the comparison based on the ratios between thepower factor with fabrication time and cost among the current conventionalcarbon-based thermoelectric composites, our hybrid films show thebest cost-effective property.",876,1096,CO_4350eec24a07,GC_d2866e1198da,LN_547edf0d6a37,thepower factor,thepower factor,925,940,show,show,1059,1063,CO_631c291cb618,GC_d2e3443186d9,LN_c2c5cdaec0d7,thebest cost-effective property,thebest cost effective property,1064,1095,observed_assertion,False,False,True,False,True,False,True,False,risk_cross_clause; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_184fb8280bac,P0562,holdout,iTE,2023,Ultrafast and Cost-Effective Fabrication of High-Performance Carbon-Based Flexible Thermoelectric Hybrid Films and Their Devices,10.1021/acsami.3c05226,7,"Besides, a flexible thermoelectric device,assembled by the as-designed hybrid films, shows a maximum outputpower density of 79.3 nW cm(-2) at a temperature differenceof 20 K.",1097,1271,CO_8a905ba66d29,GC_252174a722b2,LN_56091c72006f,hybrid films,hybrid film,1168,1180,shows,show,1182,1187,CO_83e4e3d12db4,GC_60ce976d95e9,LN_ce5f8a963681,maximum outputpower density,maximum outputpower density,1190,1217,observed_assertion,False,False,True,False,False,False,False,False,risk_cross_clause,False,pending,False,relation_review_required
AR_d9ef7bb6636a,P0565,holdout,iTE,2026,Band alignment and Cu plus long-range migration suppression enable excellent and stabilized thermoelectric performance in copper sulfide via endotaxial CsPbBr3 nanoprecipitates,10.1016/j.nanoen.2026.111757,6,The endotaxial nanostructures decrease ionic conductivity and lattice thermal conductivity by Cu ion suppression and all-scale phonon scattering enhancement.,599,756,CO_32402de44409,GC_90d8be17aba2,LN_301732ab631f,endotaxial nanostructures,endotaxial nanostructure,603,628,decrease,decrease,629,637,CO_0763393a4c92,GC_9afe334f36ec,LN_86ec47c2db4b,phonon scattering,phonon scattering,726,743,observed_assertion,False,False,False,False,True,False,False,False,risk_long_endpoint_gap,False,pending,False,relation_review_required
AR_7a3dfd358eb2,P0566,holdout,iTE,2014,Tuning of the Thermoelectric Properties of One-Dimensional Material Networks by Electric Double Layer Techniques Using Ionic Liquids,10.1021/nl502982f,1,We report across-bandgap p-type and n-type control over the Seebeck coefficients of semiconducting single-wall carbon nanotube networks through an electric double layer transistor setup using an ionic liquid as the electrolyte.,0,227,CO_d39e5838425d,GC_290ab59ef698,LN_a2b02732a009,across-bandgap,across bandgap,10,24,control,control,43,50,CO_5257284724d0,GC_9327ff7fae45,LN_aca2c364a674,single-wall carbon nanotube networks,single wall carbon nanotube network,99,135,observed_assertion,False,False,False,False,False,False,True,False,risk_compound_subject_after_selected_source,False,pending,False,relation_review_required
AR_9a94bc601e68,P0566,holdout,iTE,2014,Tuning of the Thermoelectric Properties of One-Dimensional Material Networks by Electric Double Layer Techniques Using Ionic Liquids,10.1021/nl502982f,2,"All-around gating characteristics by electric double layer formation upon the surface of the nanotubes enabled the tuning of the Seebeck coefficient of the nanotube networks by the shift in gate voltage, which opened the path to Fermi-level-controlled three-dimensional thermoelectric devices composed of one-dimensional nanomaterials.",228,563,CO_4ae72b719d3b,GC_6cdb23f33c74,LN_5539875482c6,Seebeck coefficient,seebeck coefficient,357,376,shift,shift,409,414,CO_8dce213aad50,GC_0f4cfda26f78,LN_d5b94faecb11,gate voltage,gate voltage,418,430,observed_assertion,False,False,False,False,False,False,False,False,,False,pending,False,relation_review_required
