semantic_audit_order,audit_order,candidate_id,review_adjusted_evidence_grade,review_adjusted_evidence_grade_order,review_adjusted_ite_side_level,review_adjusted_tg_side_level,review_adjusted_evidence_floor,review_adjusted_evidence_ceiling,ite_semantic_relation_review_status,tg_semantic_relation_review_status,semantic_review_scope,semantic_reviewer_type,human_confirmation_status,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank,review_adjusted_within_shared_node_rank
2050,13655,TC_7e4d247fefba,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_ccca394e2d67,GC_28dcc6b5c5f9::GC_4a92e5f4fe38,redox pair ion + hydrogel,GC_28dcc6b5c5f9,redox pair ion,material_or_structure,1,1,0,0,,,TP_ccca394e2d67,CL_ea01cd2d8047,GC_073a88f61601::GC_28dcc6b5c5f9,ultrahigh thermoelectric output power + redox pair ion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3329,3252,2236,2179,2236
2051,13656,TC_d090ce912167,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_d099cdd6c357,GC_0bb45bee94db::GC_4a92e5f4fe38,graphite electrode + hydrogel,GC_0bb45bee94db,graphite electrode,material_or_structure,1,1,0,0,,,TP_d099cdd6c357,CL_3f794e978e27,GC_073a88f61601::GC_0bb45bee94db,ultrahigh thermoelectric output power + graphite electrode,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3330,3253,2237,2180,2237
2052,13657,TC_d799fbdd1717,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_d243160f44e1,GC_4a92e5f4fe38::GC_b1c7239d288c,hydrogel + energy storage density,GC_b1c7239d288c,energy storage density,outcome_or_property,1,1,0,0,,,TP_d243160f44e1,CL_0950b62d312f,GC_073a88f61601::GC_b1c7239d288c,ultrahigh thermoelectric output power + energy storage density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3331,3254,2238,2181,2238
2053,13658,TC_ded85a988aa3,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_d4d367ea62dc,GC_49990adc781e::GC_4a92e5f4fe38,energy conversion + hydrogel,GC_49990adc781e,energy conversion,mechanism_or_process,1,1,0,0,,,TP_d4d367ea62dc,CL_6389d5763630,GC_073a88f61601::GC_49990adc781e,ultrahigh thermoelectric output power + energy conversion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3332,3255,2239,2182,2239
2054,13663,TC_cbc19a07cb63,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_dbb04c97782d,GC_118af0040619::GC_4a92e5f4fe38,thermopower + hydrogel,GC_118af0040619,thermopower,outcome_or_property,1,1,0,0,,,TP_dbb04c97782d,CL_85fee54328a4,GC_073a88f61601::GC_118af0040619,ultrahigh thermoelectric output power + thermopower,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3337,3260,2240,2183,2240
2055,13664,TC_e166f03b9de9,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_dc24552919c4,GC_4a92e5f4fe38::GC_d18c91f9affa,hydrogel + temperature difference,GC_d18c91f9affa,temperature difference,mechanism_or_process,1,2,0,0,,,TP_dc24552919c4,CL_9dd623dbcabe,GC_073a88f61601::GC_d18c91f9affa,ultrahigh thermoelectric output power + temperature difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,3,21,1,9390,1675,1598,1270,1213,1270
2056,13666,TC_f85f3f254665,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_de92ac058da1,GC_2d021adf8e8a::GC_4a92e5f4fe38,electrode temperature difference + hydrogel,GC_2d021adf8e8a,electrode temperature difference,mechanism_or_process,1,1,0,0,,,TP_de92ac058da1,CL_6807177664ff,GC_073a88f61601::GC_2d021adf8e8a,ultrahigh thermoelectric output power + electrode temperature difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3339,3262,2241,2184,2241
2057,13667,TC_b49732b624ca,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_e4be8b3ac1e7,GC_46a93ade6925::GC_4a92e5f4fe38,inorganic salt + hydrogel,GC_46a93ade6925,inorganic salt,material_or_structure,1,1,0,0,,,TP_e4be8b3ac1e7,CL_5b2d77dc2a55,GC_073a88f61601::GC_46a93ade6925,ultrahigh thermoelectric output power + inorganic salt,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3340,3263,2242,2185,2242
2058,13668,TC_4834dea18a83,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_e73743d4dea2,GC_4a92e5f4fe38::GC_b4013b848168,hydrogel + hydrogel film,GC_b4013b848168,hydrogel film,material_or_structure,1,1,0,0,,,TP_e73743d4dea2,CL_3f934772da0c,GC_073a88f61601::GC_b4013b848168,ultrahigh thermoelectric output power + hydrogel film,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3341,3264,2243,2186,2243
2059,13669,TC_cf871782493a,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_ec40525e3bc8,GC_4a92e5f4fe38::GC_4f658119a4d2,hydrogel + k+ ion,GC_4f658119a4d2,k+ ion,material_or_structure,1,1,0,0,,,TP_ec40525e3bc8,CL_cb2b20321ab3,GC_073a88f61601::GC_4f658119a4d2,ultrahigh thermoelectric output power + k+ ion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3342,3265,2244,2187,2244
2060,13672,TC_1e39294d1a93,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_f2e41999f6d9,GC_4a92e5f4fe38::GC_feaad05da6d2,hydrogel + hydrogel nanoparticle,GC_feaad05da6d2,hydrogel nanoparticle,material_or_structure,1,1,0,0,,,TP_f2e41999f6d9,CL_406836e83bf5,GC_073a88f61601::GC_feaad05da6d2,ultrahigh thermoelectric output power + hydrogel nanoparticle,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3345,3268,2245,2188,2245
2061,13674,TC_09238edcb795,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_212dbf2ef552,GC_073a88f61601::GC_4a92e5f4fe38,ultrahigh thermoelectric output power + hydrogel,GC_073a88f61601,ultrahigh thermoelectric output power,outcome_or_property,1,1,0,0,,,IP_212dbf2ef552,TP_fddad7aa4159,GC_21faa67da1fd::GC_4a92e5f4fe38,conversion + hydrogel,GC_21faa67da1fd,conversion,mechanism_or_process,1,1,0,0,,,TP_fddad7aa4159,CL_00c10d2fc0e0,GC_073a88f61601::GC_21faa67da1fd,ultrahigh thermoelectric output power + conversion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3347,3270,2246,2189,2246
2062,13752,TC_58a424ef9717,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_223286666e80,GC_008e17a69d20::GC_4a92e5f4fe38,electrical property + hydrogel,GC_008e17a69d20,electrical property,outcome_or_property,1,1,0,0,,,IP_223286666e80,TP_03237651a1bf,GC_4a92e5f4fe38::GC_d3aef9f1ae1f,hydrogel + marginal solvation entropy,GC_d3aef9f1ae1f,marginal solvation entropy,mechanism_or_process,1,1,0,0,,,TP_03237651a1bf,CL_45cbebccbaf0,GC_008e17a69d20::GC_d3aef9f1ae1f,electrical property + marginal solvation entropy,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3413,3336,2247,2190,2247
2063,13753,TC_d0f4da53a50a,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_223286666e80,GC_008e17a69d20::GC_4a92e5f4fe38,electrical property + hydrogel,GC_008e17a69d20,electrical property,outcome_or_property,1,1,0,0,,,IP_223286666e80,TP_0a39eb061a1c,GC_4a92e5f4fe38::GC_f8594c410875,hydrogel + power density,GC_f8594c410875,power density,outcome_or_property,1,1,0,0,,,TP_0a39eb061a1c,CL_0caf06181321,GC_008e17a69d20::GC_f8594c410875,electrical property + power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3414,3337,2248,2191,2248
2064,13754,TC_bf9d972e452d,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_223286666e80,GC_008e17a69d20::GC_4a92e5f4fe38,electrical property + hydrogel,GC_008e17a69d20,electrical property,outcome_or_property,1,1,0,0,,,IP_223286666e80,TP_0d385ff1e54e,GC_030e2d8d54dd::GC_4a92e5f4fe38,double network + hydrogel,GC_030e2d8d54dd,double network,material_or_structure,1,1,0,0,,,TP_0d385ff1e54e,CL_3e3be23dd80a,GC_008e17a69d20::GC_030e2d8d54dd,electrical property + double network,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3415,3338,2249,2192,2249
2065,13755,TC_0f46be77d891,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_223286666e80,GC_008e17a69d20::GC_4a92e5f4fe38,electrical property + hydrogel,GC_008e17a69d20,electrical property,outcome_or_property,1,1,0,0,,,IP_223286666e80,TP_13b3292a1ffe,GC_4a92e5f4fe38::GC_c1c27d3e68b4,hydrogel + marginal solvation entropy difference,GC_c1c27d3e68b4,marginal solvation entropy difference,mechanism_or_process,1,1,0,0,,,TP_13b3292a1ffe,CL_600a4603997e,GC_008e17a69d20::GC_c1c27d3e68b4,electrical property + marginal solvation entropy difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3416,3339,2250,2193,2250
2066,13756,TC_6fd6619cf911,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_223286666e80,GC_008e17a69d20::GC_4a92e5f4fe38,electrical property + hydrogel,GC_008e17a69d20,electrical property,outcome_or_property,1,1,0,0,,,IP_223286666e80,TP_147588a9a421,GC_4a92e5f4fe38::GC_5ef8766de935,hydrogel + k4,GC_5ef8766de935,k4,literal_formula,1,1,0,0,,,TP_147588a9a421,CL_896b580e24ab,GC_008e17a69d20::GC_5ef8766de935,electrical property + k4,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3417,3340,2251,2194,2251
2067,13757,TC_93280346d3bb,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_223286666e80,GC_008e17a69d20::GC_4a92e5f4fe38,electrical property + hydrogel,GC_008e17a69d20,electrical property,outcome_or_property,1,1,0,0,,,IP_223286666e80,TP_14caa43303e4,GC_3cb102b9bb3d::GC_4a92e5f4fe38,normalized power density + hydrogel,GC_3cb102b9bb3d,normalized power density,outcome_or_property,2,2,0,0,,,TP_14caa43303e4,CL_2e32b40141cd,GC_008e17a69d20::GC_3cb102b9bb3d,electrical property + normalized power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,21,1,9390,807,730,590,533,590
2068,13758,TC_6709d76f0470,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_223286666e80,GC_008e17a69d20::GC_4a92e5f4fe38,electrical property + hydrogel,GC_008e17a69d20,electrical property,outcome_or_property,1,1,0,0,,,IP_223286666e80,TP_14cb2810f946,GC_4a92e5f4fe38::GC_faa270044b11,hydrogel + normalized power,GC_faa270044b11,normalized power,outcome_or_property,2,2,0,0,,,TP_14cb2810f946,CL_59474b57403c,GC_008e17a69d20::GC_faa270044b11,electrical property + normalized power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,21,1,9390,808,731,591,534,591
2069,13759,TC_b8a439054ed3,R0_cooccurrence_only_or_rejected,3,1,1,1,1,cooccurrence_only,cooccurrence_only,incident_relation_sentence_only,independent_AI_sentence_audit,pending,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_4a92e5f4fe38,hydrogel,material_or_structure,True,True,True,41,21,122,77,IP_223286666e80,GC_008e17a69d20::GC_4a92e5f4fe38,electrical property + hydrogel,GC_008e17a69d20,electrical property,outcome_or_property,1,1,0,0,,,IP_223286666e80,TP_16d41b3fd5f9,GC_4a92e5f4fe38::GC_f897314014d6,hydrogel + excellent environmental stability,GC_f897314014d6,excellent environmental stability,outcome_or_property,1,1,0,0,,,TP_16d41b3fd5f9,CL_93254fc23673,GC_008e17a69d20::GC_f897314014d6,electrical property + excellent environmental stability,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,21,1,9390,3418,3341,2252,2195,2252
