audit_order,candidate_id,evidence_tier,evidence_tier_order,evidence_tier_reason,strict_syntax_supported_side,ite_side_evidence_level,tg_side_evidence_level,evidence_floor,evidence_ceiling,evidence_grade,evidence_grade_order,shared_global_concept_id,shared_label,shared_category,shared_node_focus_eligible,other_endpoints_focus_eligible,focus_eligible,shared_ite_document_frequency,shared_tg_document_frequency,shared_ite_incident_pair_degree,shared_tg_incident_pair_degree,ite_pair_id,ite_pair_key,ite_pair_label,ite_other_global_concept_id,ite_other_label,ite_other_category,ite_pair_paper_count,ite_pair_sentence_count,ite_pair_strict_syntax_relation_paper_count,ite_pair_human_confirmed_relation_paper_count,ite_strict_relation_ids,ite_human_confirmed_relation_ids,ite_authoritative_provenance_fk,tg_pair_id,tg_pair_key,tg_pair_label,tg_other_global_concept_id,tg_other_label,tg_other_category,tg_pair_paper_count,tg_pair_sentence_count,tg_pair_strict_syntax_relation_paper_count,tg_pair_human_confirmed_relation_paper_count,tg_strict_relation_ids,tg_human_confirmed_relation_ids,tg_authoritative_provenance_fk,closure_group_id,cross_endpoint_pair_key,cross_endpoint_pair,cross_endpoint_status_in_iTE,cross_endpoint_status_in_TG,human_relation_review_status,cross_paper_compatibility_status,cross_endpoint_evaluation_status,novelty_status,novelty_claim_allowed,scientific_claim_status,candidate_interpretation,minimum_relation_support,total_relation_support,minimum_human_confirmed_relation_support,total_human_confirmed_relation_support,minimum_pair_paper_count,sum_pair_paper_count,minimum_pair_sentence_count,sum_pair_sentence_count,shared_minimum_document_frequency,closure_path_count,shared_candidate_path_count,within_shared_node_support_rank,within_shared_node_tier_support_rank,focus_within_shared_node_support_rank,focus_within_shared_node_tier_support_rank
7924,TC_b76ea1103cc4,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_8c448d0d2490,GC_21faa67da1fd::GC_3570b0c90433,conversion + thermogalvanic hydrogel,GC_3570b0c90433,thermogalvanic hydrogel,material_or_structure,2,2,0,0,,,TP_8c448d0d2490,CL_654a076f9f03,GC_3570b0c90433::GC_8418537aa506,non contact + thermogalvanic hydrogel,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,3,1,3,20,1,1267,97,97,,
7925,TC_aa5673d10afb,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_9586c87f186c,GC_21faa67da1fd::GC_8d3dc70bf379,conversion + reaction involving metal ion,GC_8d3dc70bf379,reaction involving metal ion,material_or_structure,1,1,0,0,,,TP_9586c87f186c,CL_23e7b0a5c1c4,GC_8418537aa506::GC_8d3dc70bf379,non contact + reaction involving metal ion,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,554,554,,
7926,TC_d56000f42790,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_9746eb92b501,GC_21faa67da1fd::GC_f8594c410875,conversion + power density,GC_f8594c410875,power density,outcome_or_property,1,2,0,0,,,TP_9746eb92b501,CL_6416efd6b5d5,GC_8418537aa506::GC_f8594c410875,non contact + power density,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,3,20,2,1267,164,164,,
7927,TC_df31cb990874,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_9cceb4a83439,GC_21faa67da1fd::GC_c04a065f5073,conversion + electric power,GC_c04a065f5073,electric power,outcome_or_property,1,1,0,0,,,TP_9cceb4a83439,CL_18851aa7fd6a,GC_8418537aa506::GC_c04a065f5073,non contact + electric power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,555,555,,
7928,TC_45081a8171ef,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_a197a1bc591c,GC_21faa67da1fd::GC_2e8e201aef30,conversion + liquid state,GC_2e8e201aef30,liquid state,untyped_extractive_keyword,1,1,0,0,,,TP_a197a1bc591c,CL_6ee4e18fcd15,GC_2e8e201aef30::GC_8418537aa506,non contact + liquid state,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,2,1267,556,556,,
7929,TC_912d30aa7a69,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_a3fa3d7fd3ea,GC_118af0040619::GC_21faa67da1fd,thermopower + conversion,GC_118af0040619,thermopower,outcome_or_property,1,1,0,0,,,TP_a3fa3d7fd3ea,CL_5d0c35ffad4b,GC_118af0040619::GC_8418537aa506,non contact + thermopower,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,2,1267,557,557,,
7930,TC_582243d34fb3,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_a9f9e5d14284,GC_21faa67da1fd::GC_40e44ffa83f1,conversion + heat induced temperature difference,GC_40e44ffa83f1,heat induced temperature difference,mechanism_or_process,1,1,0,0,,,TP_a9f9e5d14284,CL_6bcf68dcb41e,GC_40e44ffa83f1::GC_8418537aa506,non contact + heat induced temperature difference,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,558,558,,
7931,TC_008086952cad,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_c36cae6a17c2,GC_21faa67da1fd::GC_e7a1ae5c78a8,conversion + single cell,GC_e7a1ae5c78a8,single cell,device_or_context,1,1,0,0,,,TP_c36cae6a17c2,CL_51738f88ea5b,GC_8418537aa506::GC_e7a1ae5c78a8,non contact + single cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,559,559,,
7932,TC_e2c418e6e13b,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_c79bd258761a,GC_21faa67da1fd::GC_898118d18a47,conversion + environmentally friendly power,GC_898118d18a47,environmentally friendly power,outcome_or_property,1,1,0,0,,,TP_c79bd258761a,CL_ed9ac3fbad27,GC_8418537aa506::GC_898118d18a47,non contact + environmentally friendly power,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,560,560,,
7933,TC_1273d75a30c2,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_cc54634a7958,GC_21faa67da1fd::GC_6466380ecaf4,conversion + sub saharan,GC_6466380ecaf4,sub saharan,untyped_extractive_keyword,1,1,0,0,,,TP_cc54634a7958,CL_4e65cf2c69f7,GC_6466380ecaf4::GC_8418537aa506,non contact + sub saharan,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,561,561,,
7934,TC_8b205549fa79,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_cda5a6969ccd,GC_21faa67da1fd::GC_454c816a133a,conversion + conventional aqueous electrolyte,GC_454c816a133a,conventional aqueous electrolyte,material_or_structure,1,1,0,0,,,TP_cda5a6969ccd,CL_1b967e6d155b,GC_454c816a133a::GC_8418537aa506,non contact + conventional aqueous electrolyte,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,562,562,,
7935,TC_2a6d851438e6,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_e21c619588a6,GC_21faa67da1fd::GC_b9685da817f9,conversion + utilization rate,GC_b9685da817f9,utilization rate,outcome_or_property,1,1,0,0,,,TP_e21c619588a6,CL_dd40e555adc5,GC_8418537aa506::GC_b9685da817f9,non contact + utilization rate,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,563,563,,
7936,TC_ab119d67bdb0,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_e497fea1a5b6,GC_21faa67da1fd::GC_90fc79ec4aa9,conversion + series stacking,GC_90fc79ec4aa9,series stacking,untyped_extractive_keyword,1,1,0,0,,,TP_e497fea1a5b6,CL_ed695e981201,GC_8418537aa506::GC_90fc79ec4aa9,non contact + series stacking,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,564,564,,
7937,TC_923940dc55f9,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_f14be13a5f43,GC_09a8f01bf0be::GC_21faa67da1fd,sltgs + conversion,GC_09a8f01bf0be,sltgs,literal_formula,1,1,0,0,,,TP_f14be13a5f43,CL_487571e5b54d,GC_09a8f01bf0be::GC_8418537aa506,non contact + sltgs,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,565,565,,
7938,TC_0c14104958bb,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_fcd5acbf373a,GC_21faa67da1fd::GC_6210b1a22324,conversion + reduced graphene oxide,GC_6210b1a22324,reduced graphene oxide,material_or_structure,1,1,0,0,,,TP_fcd5acbf373a,CL_58c97ac2949b,GC_6210b1a22324::GC_8418537aa506,non contact + reduced graphene oxide,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,566,566,,
7939,TC_94c645f5d7c6,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_69833b1a2e15,GC_21faa67da1fd::GC_8418537aa506,conversion + non contact,GC_8418537aa506,non contact,untyped_extractive_keyword,1,1,0,0,,,IP_69833b1a2e15,TP_fddad7aa4159,GC_21faa67da1fd::GC_4a92e5f4fe38,conversion + hydrogel,GC_4a92e5f4fe38,hydrogel,material_or_structure,1,1,0,0,,,TP_fddad7aa4159,CL_7088563a3393,GC_4a92e5f4fe38::GC_8418537aa506,non contact + hydrogel,already_observed_in_iTE,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,567,567,,
7945,TC_fa34148c3029,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_6c4d448fa181,GC_21faa67da1fd::GC_7fb4fd8a0af1,conversion + thermal ionic diffusion,GC_7fb4fd8a0af1,thermal ionic diffusion,mechanism_or_process,1,1,0,0,,,IP_6c4d448fa181,TP_2ed003920f6e,GC_21faa67da1fd::GC_bf5a88bb8a31,conversion + photo thermal electric,GC_bf5a88bb8a31,photo thermal electric,untyped_extractive_keyword,1,1,0,0,,,TP_2ed003920f6e,CL_c6a3bb7d6be2,GC_7fb4fd8a0af1::GC_bf5a88bb8a31,thermal ionic diffusion + photo thermal electric,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,573,573,,
7947,TC_a228cf5cc351,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_6c4d448fa181,GC_21faa67da1fd::GC_7fb4fd8a0af1,conversion + thermal ionic diffusion,GC_7fb4fd8a0af1,thermal ionic diffusion,mechanism_or_process,1,1,0,0,,,IP_6c4d448fa181,TP_3c333f1c632d,GC_21faa67da1fd::GC_3ea8786de366,conversion + thermogalvanic cell,GC_3ea8786de366,thermogalvanic cell,device_or_context,3,3,0,0,,,TP_3c333f1c632d,CL_1b1639ec8172,GC_3ea8786de366::GC_7fb4fd8a0af1,thermal ionic diffusion + thermogalvanic cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,4,1,4,20,2,1267,57,57,,
7949,TC_122df5541130,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_6c4d448fa181,GC_21faa67da1fd::GC_7fb4fd8a0af1,conversion + thermal ionic diffusion,GC_7fb4fd8a0af1,thermal ionic diffusion,mechanism_or_process,1,1,0,0,,,IP_6c4d448fa181,TP_4164e96a9bda,GC_138545480ba1::GC_21faa67da1fd,thermo electrochemical + conversion,GC_138545480ba1,thermo electrochemical,untyped_extractive_keyword,1,1,0,0,,,TP_4164e96a9bda,CL_f0eb1b936508,GC_138545480ba1::GC_7fb4fd8a0af1,thermal ionic diffusion + thermo electrochemical,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,575,575,,
7950,TC_6ccf87a9e523,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_6c4d448fa181,GC_21faa67da1fd::GC_7fb4fd8a0af1,conversion + thermal ionic diffusion,GC_7fb4fd8a0af1,thermal ionic diffusion,mechanism_or_process,1,1,0,0,,,IP_6c4d448fa181,TP_6652881d2ca0,GC_21faa67da1fd::GC_336acebc8a53,conversion + concentrated solar thermoelectric generator,GC_336acebc8a53,concentrated solar thermoelectric generator,device_or_context,1,1,0,0,,,TP_6652881d2ca0,CL_af3c4ffdc5aa,GC_336acebc8a53::GC_7fb4fd8a0af1,thermal ionic diffusion + concentrated solar thermoelectric generator,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,576,576,,
7951,TC_897b34eabe2a,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_6c4d448fa181,GC_21faa67da1fd::GC_7fb4fd8a0af1,conversion + thermal ionic diffusion,GC_7fb4fd8a0af1,thermal ionic diffusion,mechanism_or_process,1,1,0,0,,,IP_6c4d448fa181,TP_6a1593fc8d75,GC_21faa67da1fd::GC_ab7d7b248944,conversion + flexible thermogalvanic cell,GC_ab7d7b248944,flexible thermogalvanic cell,device_or_context,1,1,0,0,,,TP_6a1593fc8d75,CL_be557a208f93,GC_7fb4fd8a0af1::GC_ab7d7b248944,thermal ionic diffusion + flexible thermogalvanic cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,577,577,,
7953,TC_26ff7f466e7f,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_6c4d448fa181,GC_21faa67da1fd::GC_7fb4fd8a0af1,conversion + thermal ionic diffusion,GC_7fb4fd8a0af1,thermal ionic diffusion,mechanism_or_process,1,1,0,0,,,IP_6c4d448fa181,TP_85b32dc8f0ac,GC_21faa67da1fd::GC_6ddbab97dd49,conversion + solid state,GC_6ddbab97dd49,solid state,untyped_extractive_keyword,1,1,0,0,,,TP_85b32dc8f0ac,CL_d64090e9676c,GC_6ddbab97dd49::GC_7fb4fd8a0af1,thermal ionic diffusion + solid state,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,579,579,,
7954,TC_9c72115f4d00,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_6c4d448fa181,GC_21faa67da1fd::GC_7fb4fd8a0af1,conversion + thermal ionic diffusion,GC_7fb4fd8a0af1,thermal ionic diffusion,mechanism_or_process,1,1,0,0,,,IP_6c4d448fa181,TP_881149011264,GC_21faa67da1fd::GC_30808d38707c,conversion + thermoelectrochemical cell,GC_30808d38707c,thermoelectrochemical cell,device_or_context,1,1,0,0,,,TP_881149011264,CL_8a28981f306b,GC_30808d38707c::GC_7fb4fd8a0af1,thermal ionic diffusion + thermoelectrochemical cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,2,1267,580,580,,
7959,TC_ee116ce6d8ec,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_6c4d448fa181,GC_21faa67da1fd::GC_7fb4fd8a0af1,conversion + thermal ionic diffusion,GC_7fb4fd8a0af1,thermal ionic diffusion,mechanism_or_process,1,1,0,0,,,IP_6c4d448fa181,TP_a197a1bc591c,GC_21faa67da1fd::GC_2e8e201aef30,conversion + liquid state,GC_2e8e201aef30,liquid state,untyped_extractive_keyword,1,1,0,0,,,TP_a197a1bc591c,CL_36367643babe,GC_2e8e201aef30::GC_7fb4fd8a0af1,thermal ionic diffusion + liquid state,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,583,583,,
7962,TC_195574c07237,C_cooccurrence_only,3,neither_incident_pair_has_strict_syntax_relation_support,none,1,1,1,1,G0_cooccurrence_only,3,GC_21faa67da1fd,conversion,mechanism_or_process,True,False,False,25,20,41,31,IP_6c4d448fa181,GC_21faa67da1fd::GC_7fb4fd8a0af1,conversion + thermal ionic diffusion,GC_7fb4fd8a0af1,thermal ionic diffusion,mechanism_or_process,1,1,0,0,,,IP_6c4d448fa181,TP_c36cae6a17c2,GC_21faa67da1fd::GC_e7a1ae5c78a8,conversion + single cell,GC_e7a1ae5c78a8,single cell,device_or_context,1,1,0,0,,,TP_c36cae6a17c2,CL_e474fca1389a,GC_7fb4fd8a0af1::GC_e7a1ae5c78a8,thermal ionic diffusion + single cell,not_observed_in_frozen_iTE_abstract_corpus,not_observed_in_frozen_TG_abstract_corpus,not_applicable,untested,not_tested,not_assessed,False,retrieval_candidate_only,two_distinct_pairs_share_one_exact_node_no_cross_paper_causality,0,0,0,0,1,2,1,2,20,1,1267,586,586,,
