paper_id,analysis_layer,source_membership,year,title,paper_concept_id,concept_occurrence_id,doi,sentence_id,sentence_text,sentence_char_start,sentence_char_end,surface_text,normalized_label,normalization_operations,lexical_category,head_token,char_start,char_end,extractor_pattern,document_frequency,paper_occurrence_count,token_count,selection_score,global_concept_id,layer_node_id,span_exact_match,semantic_addition_allowed,selection_scope,cross_paper_frequency_used_for_selection,verifier_status,occurrence_count
P0166,TG,TG,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,PC_403238766a20,CO_fc88d064c021,10.1002/aenm.202402226,3,Optimizing thermopower and ensuring adaptability in low or sub-zero temperature conditions are crucial for the advancement of next-generation TECs.,260,407,TECs,tecs,lowercase,literal_formula,tecs,402,406,literal_formula,16,3,1,3.2759,GC_c6f96235805f,LN_a5e5c636fd27,True,False,single_abstract_only,False,span_valid_pending_semantic_review,3
P0166,TG,TG,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,PC_abd23dda36fd,CO_3e9b4a8f9452,10.1002/aenm.202402226,8,Electricity-generating TEC windows are further demonstrated to harvest all-day low-grade heat via utilizing the temperature difference between the indoor and the outdoor.,1154,1324,temperature difference,temperature difference,identity,mechanism_or_process,difference,1266,1288,head_noun_phrase,116,1,2,4.3279,GC_d18c91f9affa,LN_0f6d9cc28a72,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0166,TG,TG,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,PC_a7af21011ad6,CO_b492b9ae2f2b,10.1002/aenm.202402226,5,EG boosts thermopower by increasing solvation entropy change and concentration ratio difference of redox ions; it also prevents freezing by disrupting hydrogen bonds among water molecules.,574,762,thermopower,thermopower,identity,outcome_or_property,thermopower,584,595,head_noun_phrase,178,3,1,3.4759,GC_118af0040619,LN_f53e94117152,True,False,single_abstract_only,False,span_valid_pending_semantic_review,3
P0166,TG,TG,2024,Electrolyte Engineering of Quasi-Solid-State Thermocells for Low-Grade Heat Harvest at Sub-Zero Temperatures,PC_2c346318784e,CO_c27dc648619f,10.1002/aenm.202402226,4,"To address these challenges, in this work, a composite hydrogel electrolyte incorporating ethylene glycol (EG) and Ti3C2Tx MXene nanosheets is rationally engineered.",408,573,Ti3C2Tx,ti3c2tx,lowercase,literal_formula,ti3c2tx,523,530,literal_formula,5,1,1,3.0679,GC_583fd7c565e9,LN_267ae5786e2d,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0167,TG,TG,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,PC_79eb8c51bff0,CO_5be234e34add,10.1002/smll.202401427,7,"The coordination of carboxyl groups on PAA with Fe3+ and the crystallization induced by Gdm(+) with [Fe(CN)(6)](4-) remarkably improve the thermoelectric performance, achieving a Seebeck coefficient (S) of 2.4 mV K-1 and ion conductivity (sigma) of 1.4 S m(-1) for the n-type TEC, and -2.8 mV K-1 and 1.9 S m(-1) for the p-type TEC.",808,1140,crystallization,crystallization,identity,mechanism_or_process,crystallization,869,884,head_noun_phrase,13,1,1,4.2679,GC_55da0e25a007,LN_4b658f8614af,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0167,TG,TG,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,PC_a86cbffde804,CO_f7297240b46b,10.1002/smll.202401427,3,Deep eutectic solvents (DESs) offer a promising solution for low-moisture gel fabrication.,335,425,Deep eutectic solvents,deep eutectic solvent,lowercase; simple_plural_to_singular,material_or_structure,solvent,335,357,head_noun_phrase,19,1,3,4.1879,GC_7802ae4324c7,LN_7543b0ebf5bf,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0167,TG,TG,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,PC_ea0fbb894718,CO_33c9166d21ad,10.1002/smll.202401427,9,This research broadens the application scope of DESs in the thermoelectric field and offers promising strategies for long-lasting wearable energy solutions.,1268,1424,DESs,dess,lowercase,literal_formula,dess,1316,1320,literal_formula,2,1,1,3.0679,GC_64152d21e5d9,LN_252ed81fda9c,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0167,TG,TG,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,PC_74775425b5c2,CO_4b5519227474,10.1002/smll.202401427,7,"The coordination of carboxyl groups on PAA with Fe3+ and the crystallization induced by Gdm(+) with [Fe(CN)(6)](4-) remarkably improve the thermoelectric performance, achieving a Seebeck coefficient (S) of 2.4 mV K-1 and ion conductivity (sigma) of 1.4 S m(-1) for the n-type TEC, and -2.8 mV K-1 and 1.9 S m(-1) for the p-type TEC.",808,1140,Fe3+,fe3+,lowercase,literal_formula,fe3+,856,860,literal_formula,17,1,1,3.0679,GC_5a30de5a1f59,LN_612ad40d02de,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0167,TG,TG,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,PC_85d49d4b6c62,CO_c14acc2651a0,10.1002/smll.202401427,6,BC enhances the mechanical properties through the construction of an interpenetrating network structure.,703,807,interpenetrating network,interpenetrating network,identity,material_or_structure,network,772,796,head_noun_phrase,3,1,2,4.1279,GC_6f2fde195710,LN_34a9bab005da,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0167,TG,TG,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,PC_a4c47865b10a,CO_a51faaf24464,10.1002/smll.202401427,7,"The coordination of carboxyl groups on PAA with Fe3+ and the crystallization induced by Gdm(+) with [Fe(CN)(6)](4-) remarkably improve the thermoelectric performance, achieving a Seebeck coefficient (S) of 2.4 mV K-1 and ion conductivity (sigma) of 1.4 S m(-1) for the n-type TEC, and -2.8 mV K-1 and 1.9 S m(-1) for the p-type TEC.",808,1140,ion conductivity,ion conductivity,identity,outcome_or_property,conductivity,1029,1045,head_noun_phrase,2,1,2,3.3279,GC_79a8a8a5a67d,LN_288095d82faa,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0167,TG,TG,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,PC_fa241c69732e,CO_6283edd797b9,10.1002/smll.202401427,5,"High-performance n-type and p-type thermocells (TECs) are developed by introducing Fe(ClO4)(2/3) and K3/4Fe(CN)(6), respectively.",573,702,K3/4Fe,k3/4fe,lowercase,literal_formula,k3/4fe,674,680,literal_formula,1,1,1,3.0679,GC_92e05c1a1ccc,LN_a189b4eb2c31,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0167,TG,TG,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,PC_4206ef0c21d3,CO_473693872361,10.1002/smll.202401427,9,This research broadens the application scope of DESs in the thermoelectric field and offers promising strategies for long-lasting wearable energy solutions.,1268,1424,long-lasting,long lasting,hyphen_to_space,untyped_extractive_keyword,lasting,1385,1397,generic_hyphenated_keyword,7,1,2,2.9279,GC_d88ed30bd17b,LN_d32dad758327,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0167,TG,TG,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,PC_19c0213f7fa8,CO_b6ae88ebadde,10.1002/smll.202401427,6,BC enhances the mechanical properties through the construction of an interpenetrating network structure.,703,807,mechanical properties,mechanical property,simple_plural_to_singular,outcome_or_property,property,719,740,head_noun_phrase,74,1,2,3.3279,GC_5fecb4c8cca5,LN_a132892ef02d,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0167,TG,TG,2024,Wearable Device with High Thermoelectric Performance and Long-Lasting Usability Based on Gel-Thermocells for Body Heat Harvesting,PC_d48d59bb4cb0,CO_01f3c2712698,10.1002/smll.202401427,7,"The coordination of carboxyl groups on PAA with Fe3+ and the crystallization induced by Gdm(+) with [Fe(CN)(6)](4-) remarkably improve the thermoelectric performance, achieving a Seebeck coefficient (S) of 2.4 mV K-1 and ion conductivity (sigma) of 1.4 S m(-1) for the n-type TEC, and -2.8 mV K-1 and 1.9 S m(-1) for the p-type TEC.",808,1140,Seebeck coefficient,seebeck coefficient,lowercase,outcome_or_property,coefficient,987,1006,head_noun_phrase,438,1,2,3.3279,GC_6cdb23f33c74,LN_ccd3eb53d5e7,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0168,holdout,TG,2024,Thermoelectric Gel Enabling Self-Powered Facial Perception for Expression Recognition and Health Monitoring,PC_b9c0edaf395c,CO_4c4056cbdf2c,10.1021/acssensors.4c03099,3,"Herein, a self-powered poly(vinyl alcohol)-gellan gum-glycerol thermogalvanic gel patch enabling facial perception is developed for monitoring emotions and atypical pathological states.",334,519,gellan gum-glycerol thermogalvanic gel,gellan gum glycerol thermogalvanic gel,hyphen_to_space,material_or_structure,gel,377,415,head_noun_phrase,1,1,5,4.2479,GC_1f5b4b4f84c1,LN_5c2c93b9d409,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0168,holdout,TG,2024,Thermoelectric Gel Enabling Self-Powered Facial Perception for Expression Recognition and Health Monitoring,PC_0587b36e1739,CO_bd51114f1d38,10.1021/acssensors.4c03099,3,"Herein, a self-powered poly(vinyl alcohol)-gellan gum-glycerol thermogalvanic gel patch enabling facial perception is developed for monitoring emotions and atypical pathological states.",334,519,gum-glycerol,gum glycerol,hyphen_to_space,untyped_extractive_keyword,glycerol,384,396,generic_hyphenated_keyword,1,1,2,2.9279,GC_9a515f112b19,LN_b2e06847b2f7,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0168,holdout,TG,2024,Thermoelectric Gel Enabling Self-Powered Facial Perception for Expression Recognition and Health Monitoring,PC_a4ddc1d40101,CO_d38a1d5439a3,10.1021/acssensors.4c03099,1,"By analyzing facial features to perform expression recognition and health monitoring, facial perception plays a pivotal role in noninvasive, real-time disease diagnosis and prevention.",0,184,real-time,real time,hyphen_to_space,untyped_extractive_keyword,time,141,150,generic_hyphenated_keyword,23,1,2,2.9279,GC_6f3be58a8f19,LN_e32b663adbe5,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0168,holdout,TG,2024,Thermoelectric Gel Enabling Self-Powered Facial Perception for Expression Recognition and Health Monitoring,PC_971991ac9c07,CO_cb91ca6ae08b,10.1021/acssensors.4c03099,3,"Herein, a self-powered poly(vinyl alcohol)-gellan gum-glycerol thermogalvanic gel patch enabling facial perception is developed for monitoring emotions and atypical pathological states.",334,519,self-powered,self powered,hyphen_to_space,untyped_extractive_keyword,powered,344,356,generic_hyphenated_keyword,114,1,2,2.9279,GC_3be2e7216e42,LN_e64a7e2bb986,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0168,holdout,TG,2024,Thermoelectric Gel Enabling Self-Powered Facial Perception for Expression Recognition and Health Monitoring,PC_a42cf59e0331,CO_1a0aab8c8f62,10.1021/acssensors.4c03099,4,"Due to the high thermopower of 1.89 mV/K as well as excellent stretchability of 680%, the on-face-conformed thermoelectric gel can operate upon facial thermoelectric variation resulting from different interfacial contact statuses between the gel and face induced by facial muscle activities.",520,811,thermoelectric gel,thermoelectric gel,identity,material_or_structure,gel,628,646,head_noun_phrase,8,1,2,4.1279,GC_391c4bd2b0b6,LN_edc4a0f3b02c,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0168,holdout,TG,2024,Thermoelectric Gel Enabling Self-Powered Facial Perception for Expression Recognition and Health Monitoring,PC_98126206bafa,CO_56a73775b15f,10.1021/acssensors.4c03099,4,"Due to the high thermopower of 1.89 mV/K as well as excellent stretchability of 680%, the on-face-conformed thermoelectric gel can operate upon facial thermoelectric variation resulting from different interfacial contact statuses between the gel and face induced by facial muscle activities.",520,811,thermopower,thermopower,identity,outcome_or_property,thermopower,536,547,head_noun_phrase,178,1,1,3.2679,GC_118af0040619,LN_328e2e60dbad,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0169,holdout,iTE|TG,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,PC_efcd1c9fb485,CO_279f59c496f9,10.1002/aenm.202103666,3,"Here, a 3D hierarchical structure electrode is designed to enlarge the electroactive surface area, significantly increasing the thermogalvanic reaction sites and decreasing the interface charge transfer resistance.",315,529,D hierarchical structure electrode,d hierarchical structure electrode,lowercase,material_or_structure,electrode,324,358,head_noun_phrase,1,1,4,4.2479,GC_fc7e3e749bfd,LN_f011523d015e,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0169,holdout,iTE|TG,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,PC_bace43aee767,CO_b2b4c0f62423,10.1002/aenm.202103666,4,The quasi-solid-state gelatin-KCl-FeCN4-/3- i-TE cells achieve a record instantaneous output power density (8.9 mW m(-2) K-2) and an ultrahigh 2 h output energy density (E-2h) (80 J m(-2)) under an optimal temperature range.,530,754,gelatin-KCl-FeCN4-,gelatin kcl fecn4-,lowercase; hyphen_to_space,literal_formula,gelatin kcl fecn4-,552,570,literal_formula,2,1,3,3.1879,GC_ae5e0baced05,LN_13b65ba96381,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0169,holdout,iTE|TG,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,PC_a34e5aee771f,CO_1d85dd5b2257,10.1002/aenm.202103666,8,This work represents a promising approach to develop reliable and green power sources for IoT sensors near room temperature.,1142,1266,green power,green power,identity,outcome_or_property,power,1208,1219,head_noun_phrase,1,1,2,3.3279,GC_f1fb510dc5bd,LN_1d79334b5a78,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0169,holdout,iTE|TG,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,PC_77074ee5c7af,CO_0ec183ccd350,10.1002/aenm.202103666,6,A wearable device consisting of 24 i-TE cells can generate a high voltage of 2.8 V and an instantaneous output power of 68 mu W by harvesting body heat.,845,997,instantaneous output power,instantaneous output power,identity,outcome_or_property,power,935,961,head_noun_phrase,1,1,3,3.3879,GC_d9bfaf62541d,LN_195dfdd46d67,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
P0169,holdout,iTE|TG,2022,3D Hierarchical Electrodes Boosting Ultrahigh Power Output for Gelatin-KCl-FeCN4-/3- Ionic Thermoelectric Cells,PC_fdc8416edec4,CO_5fb7d8162bf6,10.1002/aenm.202103666,4,The quasi-solid-state gelatin-KCl-FeCN4-/3- i-TE cells achieve a record instantaneous output power density (8.9 mW m(-2) K-2) and an ultrahigh 2 h output energy density (E-2h) (80 J m(-2)) under an optimal temperature range.,530,754,instantaneous output power density,instantaneous output power density,identity,outcome_or_property,density,602,636,head_noun_phrase,2,1,4,3.4479,GC_c134e3207bde,LN_81a800f392e1,True,False,single_abstract_only,False,span_valid_pending_semantic_review,1
