domain,source_concept_id,target_concept_id,source_mention_id,target_mention_id,rank,cosine_similarity
TG,TG:P0195:initial_n2,TG:P0251:initial_n7,TG:P0195:n2,TG:P0251:n7,10,0.8529773354530334
TG,TG:P0195:initial_n4,TG:P0192:initial_n3,TG:P0195:n4,TG:P0192:n3,1,0.9209597706794739
TG,TG:P0195:initial_n4,TG:P0195:initial_n1,TG:P0195:n4,TG:P0195:n1,2,0.9101544618606567
TG,TG:P0195:initial_n4,TG:P0002:initial_n3,TG:P0195:n4,TG:P0002:n3,3,0.9062869548797607
TG,TG:P0195:initial_n4,TG:P0160:initial_n2,TG:P0195:n4,TG:P0160:n2,4,0.8993338346481323
TG,TG:P0195:initial_n4,TG:P0195:initial_n2,TG:P0195:n4,TG:P0195:n2,5,0.8967192769050598
TG,TG:P0195:initial_n4,TG:P0146:initial_n2,TG:P0195:n4,TG:P0146:n2,6,0.8919339776039124
TG,TG:P0195:initial_n4,TG:P0072:initial_n2,TG:P0195:n4,TG:P0072:n2,7,0.8780913352966309
TG,TG:P0195:initial_n4,TG:P0192:initial_n2,TG:P0195:n4,TG:P0192:n2,8,0.8777366280555725
TG,TG:P0195:initial_n4,TG:P0022:initial_n2,TG:P0195:n4,TG:P0022:n2,9,0.8768348097801208
TG,TG:P0195:initial_n4,TG:P0257:initial_n2,TG:P0195:n4,TG:P0257:n2,10,0.8737821578979492
TG,TG:P0196:initial_n1,TG:P0196:initial_n3,TG:P0196:n1,TG:P0196:n3,1,0.9688861966133118
TG,TG:P0196:initial_n1,TG:P0196:initial_n2,TG:P0196:n1,TG:P0196:n2,2,0.9562937021255493
TG,TG:P0196:initial_n1,TG:P0232:initial_n1,TG:P0196:n1,TG:P0232:n1,3,0.870779275894165
TG,TG:P0196:initial_n1,TG:P0053:initial_n2,TG:P0196:n1,TG:P0053:n2,4,0.8623969554901123
TG,TG:P0196:initial_n1,TG:P0080:initial_n1,TG:P0196:n1,TG:P0080:n1,5,0.8547099232673645
TG,TG:P0196:initial_n1,TG:P0210:initial_n1,TG:P0196:n1,TG:P0210:n1,6,0.8542147874832153
TG,TG:P0196:initial_n1,TG:P0154:initial_n2,TG:P0196:n1,TG:P0154:n2,7,0.8514891266822815
TG,TG:P0196:initial_n1,TG:P0232:initial_n3,TG:P0196:n1,TG:P0232:n3,8,0.8511152267456055
TG,TG:P0196:initial_n1,TG:P0310:initial_n2,TG:P0196:n1,TG:P0310:n2,9,0.8501163125038147
TG,TG:P0196:initial_n1,TG:P0081:initial_n5,TG:P0196:n1,TG:P0081:n5,10,0.849970281124115
TG,TG:P0196:initial_n2,TG:P0196:initial_n3,TG:P0196:n2,TG:P0196:n3,1,0.9661685228347778
TG,TG:P0196:initial_n2,TG:P0196:initial_n1,TG:P0196:n2,TG:P0196:n1,2,0.9562937021255493
TG,TG:P0196:initial_n2,TG:P0080:initial_n2,TG:P0196:n2,TG:P0080:n2,3,0.8939453959465027
TG,TG:P0196:initial_n2,TG:P0145:initial_n2,TG:P0196:n2,TG:P0145:n2,4,0.87245112657547
TG,TG:P0196:initial_n2,TG:P0173:initial_n1,TG:P0196:n2,TG:P0173:n1,5,0.8724413514137268
TG,TG:P0196:initial_n2,TG:P0204:initial_n2,TG:P0196:n2,TG:P0204:n2,6,0.8721136450767517
TG,TG:P0196:initial_n2,TG:P0201:initial_n2,TG:P0196:n2,TG:P0201:n2,7,0.8675740957260132
TG,TG:P0196:initial_n2,TG:P0310:initial_n2,TG:P0196:n2,TG:P0310:n2,8,0.8670388460159302
TG,TG:P0196:initial_n2,TG:P0160:initial_n3,TG:P0196:n2,TG:P0160:n3,9,0.8665557503700256
TG,TG:P0196:initial_n2,TG:P0210:initial_n2,TG:P0196:n2,TG:P0210:n2,10,0.866056501865387
TG,TG:P0196:initial_n3,TG:P0196:initial_n1,TG:P0196:n3,TG:P0196:n1,1,0.9688861966133118
TG,TG:P0196:initial_n3,TG:P0196:initial_n2,TG:P0196:n3,TG:P0196:n2,2,0.9661685228347778
TG,TG:P0196:initial_n3,TG:P0160:initial_n3,TG:P0196:n3,TG:P0160:n3,3,0.8812060952186584
TG,TG:P0196:initial_n3,TG:P0310:initial_n2,TG:P0196:n3,TG:P0310:n2,4,0.8704812526702881
TG,TG:P0196:initial_n3,TG:P0047:initial_n2,TG:P0196:n3,TG:P0047:n2,5,0.863202691078186
TG,TG:P0196:initial_n3,TG:P0214:initial_n4,TG:P0196:n3,TG:P0214:n4,6,0.8621322512626648
TG,TG:P0196:initial_n3,TG:P0080:initial_n1,TG:P0196:n3,TG:P0080:n1,7,0.8617070913314819
TG,TG:P0196:initial_n3,TG:P0184:initial_n3,TG:P0196:n3,TG:P0184:n3,8,0.8605943322181702
TG,TG:P0196:initial_n3,TG:P0080:initial_n2,TG:P0196:n3,TG:P0080:n2,9,0.858810544013977
TG,TG:P0196:initial_n3,TG:P0204:initial_n2,TG:P0196:n3,TG:P0204:n2,10,0.8558002710342407
TG,TG:P0197:initial_n1,TG:P0197:initial_n2,TG:P0197:n1,TG:P0197:n2,1,0.9702755808830261
TG,TG:P0197:initial_n1,TG:P0197:initial_n3,TG:P0197:n1,TG:P0197:n3,2,0.9617884755134583
TG,TG:P0197:initial_n1,TG:P0197:initial_n5,TG:P0197:n1,TG:P0197:n5,3,0.9511668682098389
TG,TG:P0197:initial_n1,TG:P0014:initial_n4,TG:P0197:n1,TG:P0014:n4,4,0.8522842526435852
TG,TG:P0197:initial_n1,TG:P0014:initial_n3,TG:P0197:n1,TG:P0014:n3,5,0.8520918488502502
TG,TG:P0197:initial_n1,TG:P0014:initial_n2,TG:P0197:n1,TG:P0014:n2,6,0.8504270315170288
TG,TG:P0197:initial_n1,TG:P0034:initial_n1,TG:P0197:n1,TG:P0034:n1,7,0.8367832899093628
TG,TG:P0197:initial_n1,TG:P0047:initial_n3,TG:P0197:n1,TG:P0047:n3,8,0.8354735374450684
TG,TG:P0197:initial_n1,TG:P0249:initial_n2,TG:P0197:n1,TG:P0249:n2,9,0.8333994150161743
TG,TG:P0197:initial_n1,TG:P0014:initial_n1,TG:P0197:n1,TG:P0014:n1,10,0.8300150036811829
TG,TG:P0197:initial_n2,TG:P0197:initial_n1,TG:P0197:n2,TG:P0197:n1,1,0.9702755808830261
TG,TG:P0197:initial_n2,TG:P0197:initial_n3,TG:P0197:n2,TG:P0197:n3,2,0.9577975869178772
TG,TG:P0197:initial_n2,TG:P0197:initial_n5,TG:P0197:n2,TG:P0197:n5,3,0.955631673336029
TG,TG:P0197:initial_n2,TG:P0014:initial_n2,TG:P0197:n2,TG:P0014:n2,4,0.864737331867218
TG,TG:P0197:initial_n2,TG:P0014:initial_n3,TG:P0197:n2,TG:P0014:n3,5,0.8627920746803284
TG,TG:P0197:initial_n2,TG:P0014:initial_n4,TG:P0197:n2,TG:P0014:n4,6,0.8606604933738708
TG,TG:P0197:initial_n2,TG:P0249:initial_n1,TG:P0197:n2,TG:P0249:n1,7,0.8541513681411743
TG,TG:P0197:initial_n2,TG:P0249:initial_n2,TG:P0197:n2,TG:P0249:n2,8,0.8532446026802063
TG,TG:P0197:initial_n2,TG:P0034:initial_n1,TG:P0197:n2,TG:P0034:n1,9,0.8511369824409485
TG,TG:P0197:initial_n2,TG:P0249:initial_n4,TG:P0197:n2,TG:P0249:n4,10,0.849021315574646
TG,TG:P0197:initial_n3,TG:P0197:initial_n1,TG:P0197:n3,TG:P0197:n1,1,0.9617884755134583
TG,TG:P0197:initial_n3,TG:P0197:initial_n2,TG:P0197:n3,TG:P0197:n2,2,0.9577975869178772
TG,TG:P0197:initial_n3,TG:P0197:initial_n5,TG:P0197:n3,TG:P0197:n5,3,0.945308268070221
TG,TG:P0197:initial_n3,TG:P0014:initial_n3,TG:P0197:n3,TG:P0014:n3,4,0.8575176000595093
TG,TG:P0197:initial_n3,TG:P0014:initial_n2,TG:P0197:n3,TG:P0014:n2,5,0.8548638224601746
TG,TG:P0197:initial_n3,TG:P0014:initial_n4,TG:P0197:n3,TG:P0014:n4,6,0.8530199527740479
TG,TG:P0197:initial_n3,TG:P0047:initial_n3,TG:P0197:n3,TG:P0047:n3,7,0.8413938879966736
TG,TG:P0197:initial_n3,TG:P0249:initial_n4,TG:P0197:n3,TG:P0249:n4,8,0.8395658731460571
TG,TG:P0197:initial_n3,TG:P0249:initial_n2,TG:P0197:n3,TG:P0249:n2,9,0.8386202454566956
TG,TG:P0197:initial_n3,TG:P0047:initial_n4,TG:P0197:n3,TG:P0047:n4,10,0.8369022011756897
TG,TG:P0197:initial_n5,TG:P0197:initial_n2,TG:P0197:n5,TG:P0197:n2,1,0.955631673336029
TG,TG:P0197:initial_n5,TG:P0197:initial_n1,TG:P0197:n5,TG:P0197:n1,2,0.9511668682098389
TG,TG:P0197:initial_n5,TG:P0197:initial_n3,TG:P0197:n5,TG:P0197:n3,3,0.945308268070221
TG,TG:P0197:initial_n5,TG:P0014:initial_n4,TG:P0197:n5,TG:P0014:n4,4,0.8773109316825867
TG,TG:P0197:initial_n5,TG:P0014:initial_n2,TG:P0197:n5,TG:P0014:n2,5,0.859767735004425
TG,TG:P0197:initial_n5,TG:P0014:initial_n3,TG:P0197:n5,TG:P0014:n3,6,0.8594576120376587
TG,TG:P0197:initial_n5,TG:P0249:initial_n2,TG:P0197:n5,TG:P0249:n2,7,0.8519712090492249
TG,TG:P0197:initial_n5,TG:P0249:initial_n3,TG:P0197:n5,TG:P0249:n3,8,0.850804328918457
TG,TG:P0197:initial_n5,TG:P0249:initial_n4,TG:P0197:n5,TG:P0249:n4,9,0.8485156893730164
TG,TG:P0197:initial_n5,TG:P0193:initial_n1,TG:P0197:n5,TG:P0193:n1,10,0.8464877009391785
TG,TG:P0198:initial_n1,TG:P0198:initial_n2,TG:P0198:n1,TG:P0198:n2,1,0.9705432057380676
TG,TG:P0198:initial_n1,TG:P0198:initial_n3,TG:P0198:n1,TG:P0198:n3,2,0.9134770631790161
TG,TG:P0198:initial_n1,TG:P0010:initial_n1,TG:P0198:n1,TG:P0010:n1,3,0.8868419528007507
TG,TG:P0198:initial_n1,TG:P0177:initial_n4,TG:P0198:n1,TG:P0177:n4,4,0.8742344975471497
TG,TG:P0198:initial_n1,TG:P0010:initial_n3,TG:P0198:n1,TG:P0010:n3,5,0.8665617108345032
TG,TG:P0198:initial_n1,TG:P0010:initial_n2,TG:P0198:n1,TG:P0010:n2,6,0.8596312999725342
TG,TG:P0198:initial_n1,TG:P0198:initial_n4,TG:P0198:n1,TG:P0198:n4,7,0.8487380146980286
TG,TG:P0198:initial_n1,TG:P0177:initial_n3,TG:P0198:n1,TG:P0177:n3,8,0.8467546701431274
TG,TG:P0198:initial_n1,TG:P0181:initial_n3,TG:P0198:n1,TG:P0181:n3,9,0.842313289642334
TG,TG:P0198:initial_n1,TG:P0163:initial_n1,TG:P0198:n1,TG:P0163:n1,10,0.8383976221084595
TG,TG:P0198:initial_n2,TG:P0198:initial_n1,TG:P0198:n2,TG:P0198:n1,1,0.9705432057380676
TG,TG:P0198:initial_n2,TG:P0198:initial_n3,TG:P0198:n2,TG:P0198:n3,2,0.9090502262115479
TG,TG:P0198:initial_n2,TG:P0010:initial_n1,TG:P0198:n2,TG:P0010:n1,3,0.8788875341415405
TG,TG:P0198:initial_n2,TG:P0177:initial_n4,TG:P0198:n2,TG:P0177:n4,4,0.8748348951339722
TG,TG:P0198:initial_n2,TG:P0198:initial_n4,TG:P0198:n2,TG:P0198:n4,5,0.8726082444190979
TG,TG:P0198:initial_n2,TG:P0010:initial_n3,TG:P0198:n2,TG:P0010:n3,6,0.8724590539932251
TG,TG:P0198:initial_n2,TG:P0010:initial_n2,TG:P0198:n2,TG:P0010:n2,7,0.8705382943153381
TG,TG:P0198:initial_n2,TG:P0181:initial_n3,TG:P0198:n2,TG:P0181:n3,8,0.861800491809845
TG,TG:P0198:initial_n2,TG:P0177:initial_n3,TG:P0198:n2,TG:P0177:n3,9,0.8600797653198242
TG,TG:P0198:initial_n2,TG:P0181:initial_n2,TG:P0198:n2,TG:P0181:n2,10,0.8590419292449951
TG,TG:P0198:initial_n3,TG:P0198:initial_n4,TG:P0198:n3,TG:P0198:n4,1,0.9404469728469849
TG,TG:P0198:initial_n3,TG:P0198:initial_n1,TG:P0198:n3,TG:P0198:n1,2,0.9134770631790161
TG,TG:P0198:initial_n3,TG:P0198:initial_n2,TG:P0198:n3,TG:P0198:n2,3,0.9090502262115479
TG,TG:P0198:initial_n3,TG:P0177:initial_n4,TG:P0198:n3,TG:P0177:n4,4,0.8608839511871338
TG,TG:P0198:initial_n3,TG:P0109:initial_n4,TG:P0198:n3,TG:P0109:n4,5,0.8565051555633545
TG,TG:P0198:initial_n3,TG:P0109:initial_n3,TG:P0198:n3,TG:P0109:n3,6,0.8548923134803772
TG,TG:P0198:initial_n3,TG:P0194:initial_n1,TG:P0198:n3,TG:P0194:n1,7,0.8495896458625793
TG,TG:P0198:initial_n3,TG:P0207:initial_n2,TG:P0198:n3,TG:P0207:n2,8,0.8485433459281921
TG,TG:P0198:initial_n3,TG:P0163:initial_n1,TG:P0198:n3,TG:P0163:n1,9,0.848487138748169
TG,TG:P0198:initial_n3,TG:P0109:initial_n2,TG:P0198:n3,TG:P0109:n2,10,0.8468182682991028
TG,TG:P0198:initial_n4,TG:P0198:initial_n3,TG:P0198:n4,TG:P0198:n3,1,0.9404469728469849
TG,TG:P0198:initial_n4,TG:P0198:initial_n2,TG:P0198:n4,TG:P0198:n2,2,0.8726082444190979
TG,TG:P0198:initial_n4,TG:P0121:initial_n2,TG:P0198:n4,TG:P0121:n2,3,0.8706008791923523
TG,TG:P0198:initial_n4,TG:P0024:initial_n2,TG:P0198:n4,TG:P0024:n2,4,0.8693571090698242
TG,TG:P0198:initial_n4,TG:P0177:initial_n4,TG:P0198:n4,TG:P0177:n4,5,0.8674952983856201
TG,TG:P0198:initial_n4,TG:P0160:initial_n3,TG:P0198:n4,TG:P0160:n3,6,0.8667408227920532
TG,TG:P0198:initial_n4,TG:P0160:initial_n1,TG:P0198:n4,TG:P0160:n1,7,0.8636713027954102
TG,TG:P0198:initial_n4,TG:P0181:initial_n3,TG:P0198:n4,TG:P0181:n3,8,0.8531431555747986
TG,TG:P0198:initial_n4,TG:P0024:initial_n1,TG:P0198:n4,TG:P0024:n1,9,0.8530693650245667
TG,TG:P0198:initial_n4,TG:P0177:initial_n1,TG:P0198:n4,TG:P0177:n1,10,0.8521476984024048
TG,TG:P0199:initial_n1,TG:P0199:initial_n2,TG:P0199:n1,TG:P0199:n2,1,0.9339524507522583
TG,TG:P0199:initial_n1,TG:P0199:initial_n3,TG:P0199:n1,TG:P0199:n3,2,0.9087631702423096
TG,TG:P0199:initial_n1,TG:P0096:initial_n3,TG:P0199:n1,TG:P0096:n3,3,0.8998315930366516
TG,TG:P0199:initial_n1,TG:P0096:initial_n2,TG:P0199:n1,TG:P0096:n2,4,0.8936572670936584
TG,TG:P0199:initial_n1,TG:P0217:initial_n1,TG:P0199:n1,TG:P0217:n1,5,0.8821763396263123
TG,TG:P0199:initial_n1,TG:P0189:initial_n3,TG:P0199:n1,TG:P0189:n3,6,0.8755213022232056
TG,TG:P0199:initial_n1,TG:P0289:initial_n1,TG:P0199:n1,TG:P0289:n1,7,0.8712655901908875
TG,TG:P0199:initial_n1,TG:P0006:initial_n3,TG:P0199:n1,TG:P0006:n3,8,0.870078980922699
TG,TG:P0199:initial_n1,TG:P0185:initial_n3,TG:P0199:n1,TG:P0185:n3,9,0.869748055934906
TG,TG:P0199:initial_n1,TG:P0289:initial_n3,TG:P0199:n1,TG:P0289:n3,10,0.8695263862609863
TG,TG:P0199:initial_n2,TG:P0199:initial_n3,TG:P0199:n2,TG:P0199:n3,1,0.9484289288520813
TG,TG:P0199:initial_n2,TG:P0199:initial_n1,TG:P0199:n2,TG:P0199:n1,2,0.9339524507522583
TG,TG:P0199:initial_n2,TG:P0289:initial_n1,TG:P0199:n2,TG:P0289:n1,3,0.8902196884155273
TG,TG:P0199:initial_n2,TG:P0163:initial_n3,TG:P0199:n2,TG:P0163:n3,4,0.8840139508247375
TG,TG:P0199:initial_n2,TG:P0289:initial_n3,TG:P0199:n2,TG:P0289:n3,5,0.8819791674613953
TG,TG:P0199:initial_n2,TG:P0217:initial_n1,TG:P0199:n2,TG:P0217:n1,6,0.8808861970901489
TG,TG:P0199:initial_n2,TG:P0096:initial_n3,TG:P0199:n2,TG:P0096:n3,7,0.8781350255012512
TG,TG:P0199:initial_n2,TG:P0163:initial_n2,TG:P0199:n2,TG:P0163:n2,8,0.8760868906974792
TG,TG:P0199:initial_n2,TG:P0169:initial_n2,TG:P0199:n2,TG:P0169:n2,9,0.8758735656738281
TG,TG:P0199:initial_n2,TG:P0154:initial_n3,TG:P0199:n2,TG:P0154:n3,10,0.8739504218101501
TG,TG:P0199:initial_n3,TG:P0199:initial_n2,TG:P0199:n3,TG:P0199:n2,1,0.9484289288520813
TG,TG:P0199:initial_n3,TG:P0199:initial_n1,TG:P0199:n3,TG:P0199:n1,2,0.9087631702423096
TG,TG:P0199:initial_n3,TG:P0189:initial_n4,TG:P0199:n3,TG:P0189:n4,3,0.9025456309318542
TG,TG:P0199:initial_n3,TG:P0281:initial_n2,TG:P0199:n3,TG:P0281:n2,4,0.9021140336990356
TG,TG:P0199:initial_n3,TG:P0077:initial_n2,TG:P0199:n3,TG:P0077:n2,5,0.8953721523284912
TG,TG:P0199:initial_n3,TG:P0208:initial_n2,TG:P0199:n3,TG:P0208:n2,6,0.8946172595024109
TG,TG:P0199:initial_n3,TG:P0217:initial_n1,TG:P0199:n3,TG:P0217:n1,7,0.8869650363922119
TG,TG:P0199:initial_n3,TG:P0317:initial_n2,TG:P0199:n3,TG:P0317:n2,8,0.886221706867218
TG,TG:P0199:initial_n3,TG:P0185:initial_n3,TG:P0199:n3,TG:P0185:n3,9,0.884034276008606
TG,TG:P0199:initial_n3,TG:P0011:initial_n4,TG:P0199:n3,TG:P0011:n4,10,0.883516788482666
TG,TG:P0200:initial_n1,TG:P0200:initial_n2,TG:P0200:n1,TG:P0200:n2,1,0.9546045660972595
TG,TG:P0200:initial_n1,TG:P0206:initial_n4,TG:P0200:n1,TG:P0206:n4,2,0.8354775309562683
TG,TG:P0200:initial_n1,TG:P0206:initial_n1,TG:P0200:n1,TG:P0206:n1,3,0.8326330184936523
TG,TG:P0200:initial_n1,TG:P0011:initial_n4,TG:P0200:n1,TG:P0011:n4,4,0.8268687725067139
TG,TG:P0200:initial_n1,TG:P0011:initial_n3,TG:P0200:n1,TG:P0011:n3,5,0.8264852166175842
TG,TG:P0200:initial_n1,TG:P0219:initial_n3,TG:P0200:n1,TG:P0219:n3,6,0.8243052363395691
TG,TG:P0200:initial_n1,TG:P0210:initial_n2,TG:P0200:n1,TG:P0210:n2,7,0.8218828439712524
TG,TG:P0200:initial_n1,TG:P0272:initial_n2,TG:P0200:n1,TG:P0272:n2,8,0.8196978569030762
TG,TG:P0200:initial_n1,TG:P0216:initial_n2,TG:P0200:n1,TG:P0216:n2,9,0.8181607723236084
TG,TG:P0200:initial_n1,TG:P0011:initial_n1,TG:P0200:n1,TG:P0011:n1,10,0.8167835474014282
TG,TG:P0200:initial_n2,TG:P0200:initial_n1,TG:P0200:n2,TG:P0200:n1,1,0.9546045660972595
TG,TG:P0200:initial_n2,TG:P0206:initial_n4,TG:P0200:n2,TG:P0206:n4,2,0.8669867515563965
TG,TG:P0200:initial_n2,TG:P0185:initial_n3,TG:P0200:n2,TG:P0185:n3,3,0.8643796443939209
TG,TG:P0200:initial_n2,TG:P0206:initial_n2,TG:P0200:n2,TG:P0206:n2,4,0.8621362447738647
TG,TG:P0200:initial_n2,TG:P0272:initial_n2,TG:P0200:n2,TG:P0272:n2,5,0.861516535282135
TG,TG:P0200:initial_n2,TG:P0016:initial_n3,TG:P0200:n2,TG:P0016:n3,6,0.8606041073799133
TG,TG:P0200:initial_n2,TG:P0206:initial_n1,TG:P0200:n2,TG:P0206:n1,7,0.8598740100860596
TG,TG:P0200:initial_n2,TG:P0210:initial_n3,TG:P0200:n2,TG:P0210:n3,8,0.8577345013618469
TG,TG:P0200:initial_n2,TG:P0210:initial_n2,TG:P0200:n2,TG:P0210:n2,9,0.8518490195274353
TG,TG:P0200:initial_n2,TG:P0112:initial_n1,TG:P0200:n2,TG:P0112:n1,10,0.8516290187835693
TG,TG:P0201:initial_n1,TG:P0201:initial_n4,TG:P0201:n1,TG:P0201:n4,1,0.9891245365142822
TG,TG:P0201:initial_n1,TG:P0201:initial_n2,TG:P0201:n1,TG:P0201:n2,2,0.9797874093055725
TG,TG:P0201:initial_n1,TG:P0201:initial_n3,TG:P0201:n1,TG:P0201:n3,3,0.9641608595848083
TG,TG:P0201:initial_n1,TG:P0145:initial_n1,TG:P0201:n1,TG:P0145:n1,4,0.8698145151138306
TG,TG:P0201:initial_n1,TG:P0145:initial_n2,TG:P0201:n1,TG:P0145:n2,5,0.8604822158813477
TG,TG:P0201:initial_n1,TG:P0310:initial_n2,TG:P0201:n1,TG:P0310:n2,6,0.8593549132347107
TG,TG:P0201:initial_n1,TG:P0310:initial_n1,TG:P0201:n1,TG:P0310:n1,7,0.8530148863792419
TG,TG:P0201:initial_n1,TG:P0053:initial_n6,TG:P0201:n1,TG:P0053:n6,8,0.8515796065330505
TG,TG:P0201:initial_n1,TG:P0225:initial_n1,TG:P0201:n1,TG:P0225:n1,9,0.8442177772521973
TG,TG:P0201:initial_n1,TG:P0222:initial_n2,TG:P0201:n1,TG:P0222:n2,10,0.8431814312934875
TG,TG:P0201:initial_n2,TG:P0201:initial_n1,TG:P0201:n2,TG:P0201:n1,1,0.9797874093055725
TG,TG:P0201:initial_n2,TG:P0201:initial_n4,TG:P0201:n2,TG:P0201:n4,2,0.9758244752883911
TG,TG:P0201:initial_n2,TG:P0201:initial_n3,TG:P0201:n2,TG:P0201:n3,3,0.9583276510238647
TG,TG:P0201:initial_n2,TG:P0145:initial_n2,TG:P0201:n2,TG:P0145:n2,4,0.8958101272583008
TG,TG:P0201:initial_n2,TG:P0196:initial_n2,TG:P0201:n2,TG:P0196:n2,5,0.8675740957260132
TG,TG:P0201:initial_n2,TG:P0145:initial_n1,TG:P0201:n2,TG:P0145:n1,6,0.867019772529602
TG,TG:P0201:initial_n2,TG:P0310:initial_n2,TG:P0201:n2,TG:P0310:n2,7,0.86540687084198
TG,TG:P0201:initial_n2,TG:P0080:initial_n2,TG:P0201:n2,TG:P0080:n2,8,0.8585591316223145
TG,TG:P0201:initial_n2,TG:P0225:initial_n1,TG:P0201:n2,TG:P0225:n1,9,0.8564062118530273
TG,TG:P0201:initial_n2,TG:P0145:initial_n3,TG:P0201:n2,TG:P0145:n3,10,0.8542083501815796
TG,TG:P0201:initial_n3,TG:P0201:initial_n1,TG:P0201:n3,TG:P0201:n1,1,0.9641608595848083
TG,TG:P0201:initial_n3,TG:P0201:initial_n2,TG:P0201:n3,TG:P0201:n2,2,0.9583276510238647
TG,TG:P0201:initial_n3,TG:P0201:initial_n4,TG:P0201:n3,TG:P0201:n4,3,0.9570029377937317
TG,TG:P0201:initial_n3,TG:P0192:initial_n3,TG:P0201:n3,TG:P0192:n3,4,0.8771665692329407
TG,TG:P0201:initial_n3,TG:P0072:initial_n1,TG:P0201:n3,TG:P0072:n1,5,0.8733338713645935
TG,TG:P0201:initial_n3,TG:P0072:initial_n2,TG:P0201:n3,TG:P0072:n2,6,0.86662358045578
TG,TG:P0201:initial_n3,TG:P0146:initial_n2,TG:P0201:n3,TG:P0146:n2,7,0.8630261421203613
TG,TG:P0201:initial_n3,TG:P0085:initial_n2,TG:P0201:n3,TG:P0085:n2,8,0.8597637414932251
TG,TG:P0201:initial_n3,TG:P0310:initial_n2,TG:P0201:n3,TG:P0310:n2,9,0.8545256853103638
TG,TG:P0201:initial_n3,TG:P0160:initial_n2,TG:P0201:n3,TG:P0160:n2,10,0.8545107245445251
TG,TG:P0201:initial_n4,TG:P0201:initial_n1,TG:P0201:n4,TG:P0201:n1,1,0.9891245365142822
TG,TG:P0201:initial_n4,TG:P0201:initial_n2,TG:P0201:n4,TG:P0201:n2,2,0.9758244752883911
TG,TG:P0201:initial_n4,TG:P0201:initial_n3,TG:P0201:n4,TG:P0201:n3,3,0.9570029377937317
TG,TG:P0201:initial_n4,TG:P0222:initial_n2,TG:P0201:n4,TG:P0222:n2,4,0.8517684936523438
TG,TG:P0201:initial_n4,TG:P0310:initial_n2,TG:P0201:n4,TG:P0310:n2,5,0.8467799425125122
TG,TG:P0201:initial_n4,TG:P0060:initial_n1,TG:P0201:n4,TG:P0060:n1,6,0.845848023891449
TG,TG:P0201:initial_n4,TG:P0310:initial_n1,TG:P0201:n4,TG:P0310:n1,7,0.8457297086715698
TG,TG:P0201:initial_n4,TG:P0145:initial_n2,TG:P0201:n4,TG:P0145:n2,8,0.8387390375137329
TG,TG:P0201:initial_n4,TG:P0295:initial_n3,TG:P0201:n4,TG:P0295:n3,9,0.8347352147102356
TG,TG:P0201:initial_n4,TG:P0145:initial_n1,TG:P0201:n4,TG:P0145:n1,10,0.8333665132522583
TG,TG:P0202:initial_n1,TG:P0202:initial_n4,TG:P0202:n1,TG:P0202:n4,1,0.9646168947219849
TG,TG:P0202:initial_n1,TG:P0202:initial_n2,TG:P0202:n1,TG:P0202:n2,2,0.9577226042747498
TG,TG:P0202:initial_n1,TG:P0202:initial_n3,TG:P0202:n1,TG:P0202:n3,3,0.8870818614959717
TG,TG:P0202:initial_n1,TG:P0156:initial_n1,TG:P0202:n1,TG:P0156:n1,4,0.8772514462471008
TG,TG:P0202:initial_n1,TG:P0156:initial_n2,TG:P0202:n1,TG:P0156:n2,5,0.8710835576057434
TG,TG:P0202:initial_n1,TG:P0207:initial_n3,TG:P0202:n1,TG:P0207:n3,6,0.868382453918457
TG,TG:P0202:initial_n1,TG:P0102:initial_n2,TG:P0202:n1,TG:P0102:n2,7,0.8654401302337646
TG,TG:P0202:initial_n1,TG:P0136:initial_n2,TG:P0202:n1,TG:P0136:n2,8,0.857202410697937
TG,TG:P0202:initial_n1,TG:P0102:initial_n3,TG:P0202:n1,TG:P0102:n3,9,0.8569381237030029
TG,TG:P0202:initial_n1,TG:P0051:initial_n2,TG:P0202:n1,TG:P0051:n2,10,0.8556805849075317
TG,TG:P0202:initial_n2,TG:P0202:initial_n4,TG:P0202:n2,TG:P0202:n4,1,0.9695702195167542
TG,TG:P0202:initial_n2,TG:P0202:initial_n1,TG:P0202:n2,TG:P0202:n1,2,0.9577226042747498
TG,TG:P0202:initial_n2,TG:P0202:initial_n3,TG:P0202:n2,TG:P0202:n3,3,0.8735352754592896
TG,TG:P0202:initial_n2,TG:P0199:initial_n3,TG:P0202:n2,TG:P0199:n3,4,0.8671479225158691
TG,TG:P0202:initial_n2,TG:P0156:initial_n3,TG:P0202:n2,TG:P0156:n3,5,0.8645049333572388
TG,TG:P0202:initial_n2,TG:P0156:initial_n1,TG:P0202:n2,TG:P0156:n1,6,0.8639155626296997
TG,TG:P0202:initial_n2,TG:P0164:initial_n2,TG:P0202:n2,TG:P0164:n2,7,0.8638956546783447
TG,TG:P0202:initial_n2,TG:P0207:initial_n3,TG:P0202:n2,TG:P0207:n3,8,0.8629744052886963
TG,TG:P0202:initial_n2,TG:P0209:initial_n1,TG:P0202:n2,TG:P0209:n1,9,0.8624430894851685
TG,TG:P0202:initial_n2,TG:P0156:initial_n2,TG:P0202:n2,TG:P0156:n2,10,0.8619866967201233
TG,TG:P0202:initial_n3,TG:P0156:initial_n2,TG:P0202:n3,TG:P0156:n2,1,0.8944790363311768
TG,TG:P0202:initial_n3,TG:P0202:initial_n1,TG:P0202:n3,TG:P0202:n1,2,0.8870818614959717
