relation_id,edge_id,edge_type,analysis_layer,paper_id,doi,title,sentence_id,evidence_sentence,source_global_concept_id,source_label,source_node_id,predicate_surface,predicate_normalized,target_global_concept_id,target_label,target_node_id,pair_id,pair_key,assertion_status,risk_reasons,strict_syntax_eligible,semantic_verdict,direct_sentence_entailment,claim_context,human_confirmation_status,review_basis,decision_rationale,edge_state,directed,graph_eligible,production_graph_eligible,graph_edge_status
AR_b756528c63e0,AR_b756528c63e0,direct_relation_candidate_audit,iTE,P0344,10.1016/j.colsurfa.2025.138182,High-performance ionic thermoelectric hydrogels via electrohydrodynamic printing for self-powered wearable sensors,5,"The synergistic effect between ordered ions and Manning counterion condensation effect induced by the electronegative CMC-Na chain improves the selective ion migration capability of i-TEHs, achieving a high Seebeck coefficient of 14.39 mV K-1 (reference temperature of 25-40 degrees C, temperature difference of 10-15 K), which is a 24.6 % increase compared to the traditional method.",GC_e10ebc642cbc,manning counterion condensation,LN_26c1ec220f9a,improves,improve,GC_d190b33526bf,selective ion migration,LN_8e0aea444814,IP_e51e94f87ba0,GC_d190b33526bf::GC_e10ebc642cbc,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
AR_0111c80f90e3,AR_0111c80f90e3,direct_relation_candidate_audit,iTE,P0345,10.1016/j.cscm.2024.e04186,Ionic thermoelectric performance of cement and its modifications,4,"The results indicate that modifying the cement with PVA hydrogel increases capillary porosity while it reduces the Seebeck coefficient, overall strength, and capacitance.",GC_257a9f01e23e,pva hydrogel,LN_5b6c0ef5a500,increases,increase,GC_6cdb23f33c74,seebeck coefficient,LN_62e98998afef,IP_da39d9cf94bb,GC_257a9f01e23e::GC_6cdb23f33c74,observed_assertion,risk_cross_clause; risk_other_predicate_between_endpoints,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_7fb6c9c0345b,AR_7fb6c9c0345b,direct_relation_candidate_audit,iTE,P0345,10.1016/j.cscm.2024.e04186,Ionic thermoelectric performance of cement and its modifications,4,"The results indicate that modifying the cement with PVA hydrogel increases capillary porosity while it reduces the Seebeck coefficient, overall strength, and capacitance.",GC_257a9f01e23e,pva hydrogel,LN_5b6c0ef5a500,reduces,reduce,GC_6cdb23f33c74,seebeck coefficient,LN_62e98998afef,IP_da39d9cf94bb,GC_257a9f01e23e::GC_6cdb23f33c74,observed_assertion,risk_cross_clause; risk_other_predicate_between_endpoints,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_294c6a58600d,AR_294c6a58600d,direct_relation_candidate_audit,iTE,P0347,10.1016/j.cej.2025.165667,Superior ionic thermoelectric performance enabled by lignocellulose channel reconstruction in all-wood gels,5,"The resulting reconstructed lignocellulose ion channels, enriched with surface negative charges and spatially confined fixed anions, promote rapid and selective cation migration driven by a temperature gradient.",GC_f06335f211de,spatially confined fixed anion,LN_3bf781b101d5,promote,promote,GC_482259fe8d8d,selective cation migration,LN_fb169a9f37f3,IP_b0c1ecf68113,GC_482259fe8d8d::GC_f06335f211de,observed_assertion,risk_cross_clause,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_067079fc1c02,AR_067079fc1c02,direct_relation_candidate_audit,iTE,P0350,10.1016/j.cej.2024.149784,Wearable ionogel fiber-based ionic thermoelectric device for low-grade human body heat harvesting,3,"To synergistically enhance the ionic conductivity and ionic Seebeck coefficient, ethanol and sodium bis(trifluoromethylsulfonyl)imide (NaTFSI) are added into the poly (vinylidene fluoride-co-hexafluoropropylene)/1ethyl-3-methylimidazolium dicyanamide (PVDF-HFP/EMIM:DCA, PH/ED) ionogel to improve the ionic mobility and enhance the diffusion difference between cations and anions.",GC_e7888ba5e114,ionogel,LN_a183927bfcc4,improve,improve,GC_ac42a7cc3dd5,ionic mobility,LN_643b116800a1,IP_4a9ad51811c2,GC_ac42a7cc3dd5::GC_e7888ba5e114,purpose_or_design,,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_de1e4935c998,AR_de1e4935c998,direct_relation_candidate_audit,iTE,P0350,10.1016/j.cej.2024.149784,Wearable ionogel fiber-based ionic thermoelectric device for low-grade human body heat harvesting,3,"To synergistically enhance the ionic conductivity and ionic Seebeck coefficient, ethanol and sodium bis(trifluoromethylsulfonyl)imide (NaTFSI) are added into the poly (vinylidene fluoride-co-hexafluoropropylene)/1ethyl-3-methylimidazolium dicyanamide (PVDF-HFP/EMIM:DCA, PH/ED) ionogel to improve the ionic mobility and enhance the diffusion difference between cations and anions.",GC_ac42a7cc3dd5,ionic mobility,LN_643b116800a1,enhance,enhance,GC_8cb686e832c4,diffusion difference,LN_174bb15276a6,IP_06a5a561246e,GC_8cb686e832c4::GC_ac42a7cc3dd5,observed_assertion,risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_1fbc1de48066,AR_1fbc1de48066,direct_relation_candidate_audit,iTE,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,5,"Meanwhile, the integrated hydrogel structure provides accelerated pathways for ion transport, synergistically enhancing the overall ionic thermoelectric effect.",GC_b0b217ee71c7,integrated hydrogel,LN_d5f0d6e63e8b,provides,provide,GC_c2d00d7f1242,ion transport,LN_99d784e78c74,IP_86a021437cc5,GC_b0b217ee71c7::GC_c2d00d7f1242,observed_assertion,risk_intervening_target_head,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_fad732332178,AR_fad732332178,direct_relation_candidate_audit,iTE,P0359,10.1016/j.jobe.2025.114806,Polyvinyl alcohol/sodium alginate double network hydrogels design for high-performance p-type ionic thermoelectric cement-based composites,2,"However, their internal ionic complexity and the coupled thermal migration behavior between cations and anions often lead to insufficient thermoelectric performance and unstable thermoelectric voltage, hindering their further development.",GC_56695b051557,coupled thermal migration,LN_b668f406bf1c,lead to,lead_to,GC_21e736157249,unstable thermoelectric voltage,LN_7adae8623cb6,IP_95919fe1896a,GC_21e736157249::GC_56695b051557,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
AR_8500fd08aa9a,AR_8500fd08aa9a,direct_relation_candidate_audit,iTE,P0360,10.1016/j.energy.2025.138825,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,3,"Based on ion-selective transport in nanopores under a temperature gradient, osmotic energy conversion becomes a potential technique to realize efficient thermoelectric conversion.",GC_54a7aa9ef424,osmotic energy conversion,LN_74e1e0b04469,realize,realize,GC_4b155e3c784d,thermoelectric conversion,LN_f79e1545185e,IP_90c72cb24eef,GC_4b155e3c784d::GC_54a7aa9ef424,purpose_or_design,,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_5fc8f1bec40a,AR_5fc8f1bec40a,direct_relation_candidate_audit,iTE,P0368,10.1016/j.cej.2024.157823,"Conductive ionic thermoelectric hydrogel with negative Seebeck coefficient, self-healing and highly sensitive to temperature for photothermoelectric conversion and non-contact sensing device",4,"The prepared PSFC-0.5 hydrogel exhibits a negative Seebeck coefficient and features a dual-crosslinked structure of polyacrylamide (PAM) and sodium alginate (SA), which provides the hydrogel with good mechanical strength (>2.7 kPa) and tensile properties (>1300 %).",GC_3197a0656bee,negative seebeck coefficient,LN_847619c13168,provides,provide,GC_b2a3d8e3f4cd,good mechanical strength,LN_ff60486980f8,IP_b20f6f08b625,GC_3197a0656bee::GC_b2a3d8e3f4cd,observed_assertion,risk_cross_clause; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_9aadf7fb8056,AR_9aadf7fb8056,direct_relation_candidate_audit,iTE,P0368,10.1016/j.cej.2024.157823,"Conductive ionic thermoelectric hydrogel with negative Seebeck coefficient, self-healing and highly sensitive to temperature for photothermoelectric conversion and non-contact sensing device",7,"Moreover, reversible hydrogen bonding interactions provides ionic hydrogels with good mechanical strength and self-healing capabilities.",GC_1b7421b4dbc1,reversible hydrogen bonding interaction,LN_89d8124f6314,provides,provide,GC_b2a3d8e3f4cd,good mechanical strength,LN_ff60486980f8,IP_9baca2698cd3,GC_1b7421b4dbc1::GC_b2a3d8e3f4cd,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
AR_cb9645f30ed1,AR_cb9645f30ed1,direct_relation_candidate_audit,iTE,P0368,10.1016/j.cej.2024.157823,"Conductive ionic thermoelectric hydrogel with negative Seebeck coefficient, self-healing and highly sensitive to temperature for photothermoelectric conversion and non-contact sensing device",5,"Photothermal (PT) conversion properties is effectively enhanced by combining carbon black/multiwalled carbon nanotubes (CB/MWCNTs) PT materials, and the addition of FeCl3 provides anions and cations for ionic diffusion.",GC_21faa67da1fd,conversion,LN_5c34d205f4c3,provides,provide,GC_9499b442f328,ionic diffusion,LN_4a8af1748ed0,IP_6d8ba7162e2d,GC_21faa67da1fd::GC_9499b442f328,observed_assertion,risk_cross_clause; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_4cff46d2b407,AR_4cff46d2b407,direct_relation_candidate_audit,iTE,P0369,10.1016/j.ceramint.2024.04.384,Effect of pore structure on the ionic thermoelectric effect of pure cement paste,9,The finer pore distribution in the cement matrix will cause a larger thermoelectric voltage.,GC_8061f0976a08,finer pore,LN_4d4fcd311fb0,cause,cause,GC_a72a5df39f5c,larger thermoelectric voltage,LN_daf7c238a880,IP_28fb3c69b787,GC_8061f0976a08::GC_a72a5df39f5c,hypothetical_or_epistemic,,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_c907a532787c,AR_c907a532787c,direct_relation_candidate_audit,iTE,P0369,10.1016/j.ceramint.2024.04.384,Effect of pore structure on the ionic thermoelectric effect of pure cement paste,2,"However, the dense and tortuous pore structure of the cementitious materials may limit the ionic electrical conductivity and reduce the ionic thermal migration in pore solutions.",GC_a4e7ddee85aa,tortuous pore,LN_b29c80ece560,limit,limit,GC_badc4438e8b3,ionic thermal migration,LN_d3d448782aec,IP_3fe858ee8554,GC_a4e7ddee85aa::GC_badc4438e8b3,hypothetical_or_modal,risk_other_predicate_between_endpoints,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_ec624ca042b3,AR_ec624ca042b3,direct_relation_candidate_audit,iTE,P0369,10.1016/j.ceramint.2024.04.384,Effect of pore structure on the ionic thermoelectric effect of pure cement paste,2,"However, the dense and tortuous pore structure of the cementitious materials may limit the ionic electrical conductivity and reduce the ionic thermal migration in pore solutions.",GC_18517733987f,ionic electrical conductivity,LN_d0bbdacfc7f9,reduce,reduce,GC_badc4438e8b3,ionic thermal migration,LN_d3d448782aec,IP_ef121ee1fc15,GC_18517733987f::GC_badc4438e8b3,hypothetical_or_modal,risk_coordinated_inherited_subject; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_2f8e11e3ac67,AR_2f8e11e3ac67,direct_relation_candidate_audit,iTE,P0371,10.1002/adfm.202407948,Solar Heating Modulated by Evaporative Cooling Provides Intermittent Temperature Gradients for Ionic Thermoelectric Supercapacitors,3,"Here, this process is demonstrated for a carbon nanotube-cellulose membrane and used to induce temporally varying temperature gradients across an ITESC, which enables continuous operation through repeated charge and discharge cycles.",GC_4799db374e7f,carbon nanotube cellulose membrane,LN_7392e5bcde26,induce,induce,GC_a3c5a50776c9,temporally varying temperature gradient,LN_e1083615d199,IP_36622d5a9252,GC_4799db374e7f::GC_a3c5a50776c9,purpose_or_design,risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_fbdb8d65e9db,AR_fbdb8d65e9db,direct_relation_candidate_audit,iTE,P0371,10.1002/adfm.202407948,Solar Heating Modulated by Evaporative Cooling Provides Intermittent Temperature Gradients for Ionic Thermoelectric Supercapacitors,6,The concept of temporarily adjusting temperatures by evaporative cooling may be extended to create intermittent heating also for other heat sources that are typically constant.,GC_c466b5b6a256,evaporative cooling,LN_be79be5f34e3,create,create,GC_cdd4189e3e2a,intermittent heating,LN_522bd97e5590,IP_0a275002ce71,GC_c466b5b6a256::GC_cdd4189e3e2a,purpose_or_design,,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_7d01afad1a21,AR_7d01afad1a21,direct_relation_candidate_audit,iTE,P0373,10.1038/s41467-023-36018-w,Reversible bipolar thermopower of ionic thermoelectric polymer composite for cyclic energy generation,4,"Meanwhile, a promising ionic thermoelectric generator was proposed to achieve cyclic power generation under a constant heat course only by switching the external electrodes that can effectively realize the alternating dominated thermodiffusion of cations and anions.",GC_32d8fdc468d8,achieve cyclic power,LN_0b777e7f97b7,realize,realize,GC_480ea70787c6,alternating dominated thermodiffusion,LN_048375fd8a09,IP_1b3fd182c49e,GC_32d8fdc468d8::GC_480ea70787c6,hypothetical_or_modal,risk_long_endpoint_gap,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_d843b5ef639c,AR_d843b5ef639c,direct_relation_candidate_audit,iTE,P0374,10.1002/advs.202302685,Ultrasensitive Flexible Thermal Sensor Arrays based on High-Thermopower Ionic Thermoelectric Hydrogel,2,"The emerging ionic thermoelectric (iTE) materials can generate a potential difference by virtue of selective thermal diffusion of ions, which provide a new route for thermal sensing with the merits of high flexibility, low cost, and high thermopower.",GC_6500c138f118,selective thermal diffusion,LN_cc4a3a38f1a8,provide,provide,GC_118af0040619,thermopower,LN_216afe04d2ac,IP_d6b75dd61d58,GC_118af0040619::GC_6500c138f118,hypothetical_or_modal,risk_cross_clause; risk_long_endpoint_gap; risk_coordinated_inherited_subject; risk_intervening_target_head,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_cf2626ff2da9,AR_cf2626ff2da9,direct_relation_candidate_audit,iTE,P0375,10.1038/s41467-023-38830-w,Self-healable polymer complex with a giant ionic thermoelectric effect,4,"An ionic thermoelectric capacitor (ITEC) device using PEDOT:PAAMPSA:PA achieves a maximum power output and energy density of 4.59 mu W.m(-2) and 1.95 mJ.m(-2), respectively, at a load resistance of 10K Omega, and a 9-pair ITEC module produces a voltage output of 0.37V.K-1 with a maximum power output of 0.21 mu W.m(-2) and energy density of 0.35 mJ.m(-2) at 80% RH, demonstrating the potential for a self-powering source.",GC_79c8cd50963f,energy density,LN_e7fce325cc22,produces,produce,GC_09c84fb5d355,maximum power,LN_7f0c91c2acf7,IP_7b7ae014d95b,GC_09c84fb5d355::GC_79c8cd50963f,observed_assertion,risk_cross_clause; risk_long_endpoint_gap; risk_compound_subject_after_selected_source,False,pending,False,not_reviewed,pending,not_reviewed,,audit_non_strict,True,False,False,audit_only
AR_1bfc04b89b34,AR_1bfc04b89b34,direct_relation_candidate_audit,iTE,P0379,10.1016/j.carbpol.2023.121310,Super-stretching and high-performance ionic thermoelectric hydrogels based on carboxylated bacterial cellulose coordination for self-powered sensors,5,"The interactions between the ions and the hydrogel matrix promote the selective transport of conducting ionic ions, producing a high Seebeck coefficient of 11.53 mV K-1.",GC_fd60a1db5fcf,interaction,LN_cff5ca285d41,promote,promote,GC_99697930f29b,selective transport,LN_2fc4b15934c6,IP_4d743141ccfc,GC_99697930f29b::GC_fd60a1db5fcf,observed_assertion,,True,pending,False,not_reviewed,pending,not_reviewed,,strict_unreviewed_candidate,True,False,False,audit_only
