class_id,group_index,pair_id,left_mention_id,right_mention_id,dsh_relation,dsh_reason,judge_equivalence_decision,judge_risk_disposition,judge_reason,judge_hierarchy_direction,source_locator
iTE:P1964:n2,1,pair:3b6b24b060a8e1ef9446,iTE:P1270:n2,iTE:P1459:n2,narrower_than,dc 电导率是电导率在直流测量条件下的具体限定形式，属电导率的更具体种类。,reject,keep_separate_hierarchy_direction_not_asserted,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为混合直流电导率 / 电子电导率,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:3b6b24b060a8e1ef9446
iTE:P1964:n2,1,pair:8d10024e210001785e12,iTE:P1298:n2,iTE:P1964:n2,broader_than,左侧泛指电导率（未限定频率），右侧特指直流（DC）条件下的电导，DC 是带频率限定的更具体子类。,reject,keep_separate_hierarchy_direction_not_asserted,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为电子电导率 / 离子直流电导率,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:8d10024e210001785e12
iTE:P1964:n2,1,pair:e850fde9cdc30d2094df,iTE:P1482:n4,iTE:P1964:n2,broader_than,左侧为一般电导率（该文同时讨论 AC 与 DC），右侧明确限定为 DC 电导率，DC 电导率是电导率在零频极限下的子类，故左侧更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,67成员逐一读取。完整摘要确认P0377/P0399/P0518/P1639/P1903离子导电，P0959/P1050/P1599混合导电，P1359电子极化子DC，P1964明确离子DC。电子电导、离子电导、两者总和及DC条件不互为严格同义；higher/high/enhanced状态分离。未明载流机制与分量回指保留待定。；左右定义分别为电子电导率 / 离子直流电导率,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:e850fde9cdc30d2094df
iTE:P1964:n2,1,pair:c9cbf6d3c8b7c04b3d74,iTE:P1508:n2,iTE:P1952:n2,broader_than,dc conductivity 是限定为直流（零频）条件下的电导率，属于 electrical conductivity 的一种受限情形，故左侧更宽泛。,uncertain,unresolved_do_not_merge,原摘要未给该电导的载流子/总量与分量归属，或高值定义不足；不靠相同conductivity/DC词强行判定。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:c9cbf6d3c8b7c04b3d74
iTE:P1163:n2,2,pair:ca2b3b0bdb661c1733f6,iTE:P0351:n2,iTE:P0420:n3,narrower_than,左侧“高热电性能”是对热电性能附加了“高”这一程度限定的更具体情形，右侧为一般的“热电性能”，故左侧更窄。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为高混合热电化学性能 / 热电化学转换整体性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:ca2b3b0bdb661c1733f6
iTE:P1163:n2,2,pair:ba6075009879961b00e8,iTE:P0351:n2,iTE:P0440:n2,narrower_than,left 为带“high”限定的高性能情形，right 是未限定的通用 thermoelectric performance，left 更具体。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为高混合热电化学性能 / 离子热电整体性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:ba6075009879961b00e8
iTE:P1163:n2,2,pair:16e91c14d36b0ad1464f,iTE:P0351:n2,iTE:P0526:n3,narrower_than,左侧是'高热电性能'，右侧是'热电性能'；左侧是对右侧加了'高'这一限定的更具体概念，左侧 IS-A 右侧。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为高混合热电化学性能 / 热电化学转换整体性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:16e91c14d36b0ad1464f
iTE:P1163:n2,2,pair:d8932c221229f66bd52c,iTE:P0351:n2,iTE:P0578:n2,narrower_than,left 为带“high”限定的高性能情形，right 为未加限定的通用热电性能，left 是 right 的受限子情形。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为高混合热电化学性能 / 离子热电整体性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:d8932c221229f66bd52c
iTE:P1163:n2,2,pair:af88b9c0ab54de20e4ac,iTE:P0351:n2,iTE:P0579:n3,narrower_than,左侧带限定词 high，指性能高的特定情形，是右侧一般概念 thermoelectric performance 的受限子类（IS-A）。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为高混合热电化学性能 / 离子热电整体性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:af88b9c0ab54de20e4ac
iTE:P1163:n2,2,pair:4d5d535ab532c55dc9ec,iTE:P0351:n2,iTE:P0675:n2,narrower_than,left 带“high”限定，是 thermoelectric performance 达到高水平的受限概念，IS-A 于无程度限定的 right。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为高混合热电化学性能 / 电子热电整体性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:4d5d535ab532c55dc9ec
iTE:P1163:n2,2,pair:71af34eb545c27bf5667,iTE:P0351:n2,iTE:P0924:n3,narrower_than,左侧以 high 限定具体性能水平，是右侧一般概念 thermoelectric performance 的受限子类（IS-A）。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为高混合热电化学性能 / 热电化学转换整体性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:71af34eb545c27bf5667
iTE:P1163:n2,2,pair:aa6378fb2f8c3beda95d,iTE:P0351:n2,iTE:P1566:n3,narrower_than,left 带限定词“high”，是通用热电性能的一个受限（高性能）情形，比 right 的通用概念更具体。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为高混合热电化学性能 / 电子热电整体性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:aa6378fb2f8c3beda95d
iTE:P1163:n2,2,pair:1a69bf253de66458ce39,iTE:P0420:n3,iTE:P1327:n2,broader_than,right 被限定为聚合物系列中“最高”的热电性能，是受限定的更具体概念，left 为泛指的 thermoelectric performance，故 left 更宽。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为热电化学转换整体性能 / 最高性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:1a69bf253de66458ce39
iTE:P1163:n2,2,pair:914eaee4310f380f316c,iTE:P0440:n2,iTE:P1327:n2,broader_than,右侧带最高级限定的“highest thermoelectric performance”是热电性能的一个特定（最大值）实例，左侧为未限定的更宽概念。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为离子热电整体性能 / 最高性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:914eaee4310f380f316c
iTE:P1163:n2,2,pair:96f71ee0a765cb2cc3f9,iTE:P0452:n2,iTE:P1327:n2,broader_than,左侧泛指热电性能，右侧指该系列聚合物中观察到的最高热电性能，后者是前者的一个具体实例，范围更窄。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为电子热电整体性能 / 最高性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:96f71ee0a765cb2cc3f9
iTE:P1163:n2,2,pair:0f51e0c2d3a14d06dc7e,iTE:P0578:n2,iTE:P0862:n2,narrower_than,左侧限定为“thermoelectric performance”，右侧仅为一般“performance”（文中 i-TE 性能），左侧是更具体的性能类型。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为离子热电整体性能 / Soret主导性能未定,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:0f51e0c2d3a14d06dc7e
iTE:P1163:n2,2,pair:589408467a7249f7b960,iTE:P0578:n2,iTE:P1327:n2,broader_than,右侧是带“最高”限定的热电性能实例（特定聚合物），从属于左侧泛指的 thermoelectric performance，故 left 更宽泛。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为离子热电整体性能 / 最高性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:589408467a7249f7b960
iTE:P1163:n2,2,pair:dde5adf6939b6b12397c,iTE:P0675:n2,iTE:P1393:n2,broader_than,left 泛指热电性能这一指标，right 加了限定词 good，是性能取值良好这一受限的具体情形，right IS-A left，两者不等价。,uncertain,unresolved_do_not_merge,38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。；左右定义分别为电子热电整体性能 / 良好性能,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:dde5adf6939b6b12397c
